"CODE","1000tobaccoTOTAL2012count","1000tobaccoTOTAL2012density"
"S01006506",11,3.5014087480217
"S01006507",8,2.54647908947033
"S01006508",9,2.86478897565412
"S01006509",11,3.5014087480217
"S01006510",11,3.5014087480217
"S01006511",12,3.81971863420549
"S01006512",0,0
"S01006513",0,0
"S01006514",0,0
"S01006515",0,0
"S01006516",1,0.318309886183791
"S01006517",3,0.954929658551372
"S01006518",1,0.318309886183791
"S01006519",1,0.318309886183791
"S01006520",1,0.318309886183791
"S01006521",2,0.636619772367581
"S01006522",3,0.954929658551372
"S01006523",3,0.954929658551372
"S01006524",3,0.954929658551372
"S01006525",3,0.954929658551372
"S01006526",5,1.59154943091895
"S01006527",4,1.27323954473516
"S01006528",7,2.22816920328654
"S01006529",12,3.81971863420549
"S01006530",9,2.86478897565412
"S01006531",8,2.54647908947033
"S01006532",13,4.13802852038928
"S01006533",13,4.13802852038928
"S01006534",20,6.36619772367581
"S01006535",21,6.6845076098596
"S01006536",45,14.3239448782706
"S01006537",8,2.54647908947033
"S01006538",8,2.54647908947033
"S01006539",10,3.18309886183791
"S01006540",8,2.54647908947033
"S01006541",8,2.54647908947033
"S01006542",5,1.59154943091895
"S01006543",5,1.59154943091895
"S01006544",8,2.54647908947033
"S01006545",9,2.86478897565412
"S01006546",7,2.22816920328654
"S01006547",4,1.27323954473516
"S01006548",5,1.59154943091895
"S01006549",8,2.54647908947033
"S01006550",5,1.59154943091895
"S01006551",4,1.27323954473516
"S01006552",8,2.54647908947033
"S01006553",8,2.54647908947033
"S01006554",13,4.13802852038928
"S01006555",14,4.45633840657307
"S01006556",14,4.45633840657307
"S01006557",7,2.22816920328654
"S01006558",22,7.0028174960434
"S01006559",18,5.72957795130823
"S01006560",12,3.81971863420549
"S01006561",12,3.81971863420549
"S01006562",10,3.18309886183791
"S01006563",8,2.54647908947033
"S01006564",127,40.4253555453414
"S01006565",145,46.1549334966496
"S01006566",67,21.326762374314
"S01006567",116,36.9239467973197
"S01006568",70,22.2816920328653
"S01006569",44,14.0056349920868
"S01006570",42,13.3690152197192
"S01006571",45,14.3239448782706
"S01006572",11,3.5014087480217
"S01006573",13,4.13802852038928
"S01006574",13,4.13802852038928
"S01006575",23,7.32112738222719
"S01006576",33,10.5042262440651
"S01006577",28,8.91267681314614
"S01006578",55,17.5070437401085
"S01006579",85,27.0563403256222
"S01006580",44,14.0056349920868
"S01006581",13,4.13802852038928
"S01006582",137,43.6084544071793
"S01006583",115,36.6056369111359
"S01006584",128,40.7436654315252
"S01006585",135,42.9718346348117
"S01006586",152,48.3831026999362
"S01006587",140,44.5633840657307
"S01006588",148,47.109863155201
"S01006589",118,37.5605665696873
"S01006590",142,45.2000038380983
"S01006591",133,42.3352148624442
"S01006592",91,28.966199642725
"S01006593",131,41.6985950900766
"S01006594",49,15.5971844230057
"S01006595",86,27.374650211806
"S01006596",99,31.5126787321953
"S01006597",84,26.7380304394384
"S01006598",37,11.7774657888003
"S01006599",10,3.18309886183791
"S01006600",16,5.09295817894065
"S01006601",30,9.54929658551372
"S01006602",39,12.4140855611678
"S01006603",6,1.90985931710274
"S01006604",10,3.18309886183791
"S01006605",8,2.54647908947033
"S01006606",12,3.81971863420549
"S01006607",4,1.27323954473516
"S01006608",0,0
"S01006609",5,1.59154943091895
"S01006610",6,1.90985931710274
"S01006611",7,2.22816920328654
"S01006612",2,0.636619772367581
"S01006613",3,0.954929658551372
"S01006614",3,0.954929658551372
"S01006615",0,0
"S01006616",4,1.27323954473516
"S01006617",5,1.59154943091895
"S01006618",5,1.59154943091895
"S01006619",5,1.59154943091895
"S01006620",7,2.22816920328654
"S01006621",8,2.54647908947033
"S01006622",7,2.22816920328654
"S01006623",5,1.59154943091895
"S01006624",29,9.23098669932993
"S01006625",23,7.32112738222719
"S01006626",24,7.63943726841098
"S01006627",26,8.27605704077856
"S01006628",33,10.5042262440651
"S01006629",22,7.0028174960434
"S01006630",16,5.09295817894065
"S01006631",6,1.90985931710274
"S01006632",20,6.36619772367581
"S01006633",21,6.6845076098596
"S01006634",14,4.45633840657307
"S01006635",17,5.41126806512444
"S01006636",6,1.90985931710274
"S01006637",83,26.4197205532546
"S01006638",88,28.0112699841736
"S01006639",109,34.6957775940332
"S01006640",52,16.5521140815571
"S01006641",53,16.8704239677409
"S01006642",91,28.966199642725
"S01006643",67,21.326762374314
"S01006644",29,9.23098669932993
"S01006645",121,38.5154962282387
"S01006646",145,46.1549334966496
"S01006647",130,41.3802852038928
"S01006648",148,47.109863155201
"S01006649",65,20.6901426019464
"S01006650",46,14.6422547644544
"S01006651",52,16.5521140815571
"S01006652",75,23.8732414637843
"S01006653",28,8.91267681314614
"S01006654",24,7.63943726841098
"S01006655",29,9.23098669932993
"S01006656",98,31.1943688460115
"S01006657",32,10.1859163578813
"S01006658",47,14.9605646506382
"S01006659",41,13.0507053335354
"S01006660",31,9.86760647169751
"S01006661",36,11.4591559026165
"S01006662",32,10.1859163578813
"S01006663",33,10.5042262440651
"S01006664",49,15.5971844230057
"S01006665",47,14.9605646506382
"S01006666",13,4.13802852038928
"S01006667",16,5.09295817894065
"S01006668",23,7.32112738222719
"S01006669",17,5.41126806512444
"S01006670",27,8.59436692696235
"S01006671",17,5.41126806512444
"S01006672",11,3.5014087480217
"S01006673",13,4.13802852038928
"S01006674",13,4.13802852038928
"S01006675",17,5.41126806512444
"S01006676",16,5.09295817894065
"S01006677",23,7.32112738222719
"S01006678",13,4.13802852038928
"S01006679",12,3.81971863420549
"S01006680",12,3.81971863420549
"S01006681",12,3.81971863420549
"S01006682",16,5.09295817894065
"S01006683",20,6.36619772367581
"S01006684",14,4.45633840657307
"S01006685",14,4.45633840657307
"S01006686",15,4.77464829275686
"S01006687",14,4.45633840657307
"S01006688",17,5.41126806512444
"S01006689",20,6.36619772367581
"S01006690",18,5.72957795130823
"S01006691",25,7.95774715459477
"S01006692",24,7.63943726841098
"S01006693",17,5.41126806512444
"S01006694",17,5.41126806512444
"S01006695",12,3.81971863420549
"S01006696",12,3.81971863420549
"S01006697",11,3.5014087480217
"S01006698",14,4.45633840657307
"S01006699",13,4.13802852038928
"S01006700",13,4.13802852038928
"S01006701",14,4.45633840657307
"S01006702",18,5.72957795130823
"S01006703",15,4.77464829275686
"S01006704",13,4.13802852038928
"S01006705",21,6.6845076098596
"S01006706",19,6.04788783749202
"S01006707",18,5.72957795130823
"S01006708",9,2.86478897565412
"S01006709",6,1.90985931710274
"S01006710",6,1.90985931710274
"S01006711",6,1.90985931710274
"S01006712",11,3.5014087480217
"S01006713",17,5.41126806512444
"S01006714",19,6.04788783749202
"S01006715",19,6.04788783749202
"S01006716",16,5.09295817894065
"S01006717",18,5.72957795130823
"S01006718",14,4.45633840657307
"S01006719",11,3.5014087480217
"S01006720",8,2.54647908947033
"S01006721",10,3.18309886183791
"S01006722",21,6.6845076098596
"S01006723",14,4.45633840657307
"S01006724",14,4.45633840657307
"S01006725",11,3.5014087480217
"S01006726",10,3.18309886183791
"S01006727",13,4.13802852038928
"S01006728",12,3.81971863420549
"S01006729",12,3.81971863420549
"S01006730",12,3.81971863420549
"S01006731",12,3.81971863420549
"S01006732",0,0
"S01006733",1,0.318309886183791
"S01006734",1,0.318309886183791
"S01006735",2,0.636619772367581
"S01006736",1,0.318309886183791
"S01006737",2,0.636619772367581
"S01006738",11,3.5014087480217
"S01006739",8,2.54647908947033
"S01006740",13,4.13802852038928
"S01006741",7,2.22816920328654
"S01006742",6,1.90985931710274
"S01006743",5,1.59154943091895
"S01006744",12,3.81971863420549
"S01006745",13,4.13802852038928
"S01006746",10,3.18309886183791
"S01006747",10,3.18309886183791
"S01006748",10,3.18309886183791
"S01006749",6,1.90985931710274
"S01006750",6,1.90985931710274
"S01006751",7,2.22816920328654
"S01006752",8,2.54647908947033
"S01006753",11,3.5014087480217
"S01006754",11,3.5014087480217
"S01006755",5,1.59154943091895
"S01006756",9,2.86478897565412
"S01006757",3,0.954929658551372
"S01006758",5,1.59154943091895
"S01006759",8,2.54647908947033
"S01006760",6,1.90985931710274
"S01006761",3,0.954929658551372
"S01006762",4,1.27323954473516
"S01006763",0,0
"S01006764",3,0.954929658551372
"S01006765",2,0.636619772367581
"S01006766",0,0
"S01006767",7,2.22816920328654
"S01006768",7,2.22816920328654
"S01006769",7,2.22816920328654
"S01006770",6,1.90985931710274
"S01006771",5,1.59154943091895
"S01006772",6,1.90985931710274
"S01006773",5,1.59154943091895
"S01006774",4,1.27323954473516
"S01006775",8,2.54647908947033
"S01006776",9,2.86478897565412
"S01006777",7,2.22816920328654
"S01006778",7,2.22816920328654
"S01006779",11,3.5014087480217
"S01006780",11,3.5014087480217
"S01006781",8,2.54647908947033
"S01006782",9,2.86478897565412
"S01006783",12,3.81971863420549
"S01006784",12,3.81971863420549
"S01006785",1,0.318309886183791
"S01006786",1,0.318309886183791
"S01006787",3,0.954929658551372
"S01006788",1,0.318309886183791
"S01006789",4,1.27323954473516
"S01006790",5,1.59154943091895
"S01006791",0,0
"S01006792",0,0
"S01006793",4,1.27323954473516
"S01006794",3,0.954929658551372
"S01006795",4,1.27323954473516
"S01006796",0,0
"S01006797",0,0
"S01006798",0,0
"S01006799",4,1.27323954473516
"S01006800",0,0
"S01006801",4,1.27323954473516
"S01006802",1,0.318309886183791
"S01006803",4,1.27323954473516
"S01006804",4,1.27323954473516
"S01006805",4,1.27323954473516
"S01006806",0,0
"S01006807",0,0
"S01006808",2,0.636619772367581
"S01006809",2,0.636619772367581
"S01006810",3,0.954929658551372
"S01006811",1,0.318309886183791
"S01006812",0,0
"S01006813",2,0.636619772367581
"S01006814",6,1.90985931710274
"S01006815",6,1.90985931710274
"S01006816",6,1.90985931710274
"S01006817",0,0
"S01006818",2,0.636619772367581
"S01006819",0,0
"S01006820",0,0
"S01006821",0,0
"S01006822",0,0
"S01006823",11,3.5014087480217
"S01006824",9,2.86478897565412
"S01006825",4,1.27323954473516
"S01006826",4,1.27323954473516
"S01006827",13,4.13802852038928
"S01006828",12,3.81971863420549
"S01006829",12,3.81971863420549
"S01006830",3,0.954929658551372
"S01006831",5,1.59154943091895
"S01006832",14,4.45633840657307
"S01006833",13,4.13802852038928
"S01006834",3,0.954929658551372
"S01006835",13,4.13802852038928
"S01006836",3,0.954929658551372
"S01006837",3,0.954929658551372
"S01006838",2,0.636619772367581
"S01006839",4,1.27323954473516
"S01006840",4,1.27323954473516
"S01006841",4,1.27323954473516
"S01006842",5,1.59154943091895
"S01006843",5,1.59154943091895
"S01006844",3,0.954929658551372
"S01006845",1,0.318309886183791
"S01006846",2,0.636619772367581
"S01006847",4,1.27323954473516
"S01006848",0,0
"S01006849",2,0.636619772367581
"S01006850",4,1.27323954473516
"S01006851",5,1.59154943091895
"S01006852",1,0.318309886183791
"S01006853",0,0
"S01006854",2,0.636619772367581
"S01006855",0,0
"S01006856",2,0.636619772367581
"S01006857",1,0.318309886183791
"S01006858",0,0
"S01006859",7,2.22816920328654
"S01006860",9,2.86478897565412
"S01006861",8,2.54647908947033
"S01006862",7,2.22816920328654
"S01006863",8,2.54647908947033
"S01006864",8,2.54647908947033
"S01006865",11,3.5014087480217
