"CODE","2000alcoholBoth2012count","2000alcoholBoth2012density"
"S01006506",6,0.477464829275686
"S01006507",5,0.397887357729738
"S01006508",6,0.477464829275686
"S01006509",6,0.477464829275686
"S01006510",6,0.477464829275686
"S01006511",6,0.477464829275686
"S01006512",2,0.159154943091895
"S01006513",0,0
"S01006514",2,0.159154943091895
"S01006515",0,0
"S01006516",2,0.159154943091895
"S01006517",4,0.318309886183791
"S01006518",4,0.318309886183791
"S01006519",4,0.318309886183791
"S01006520",2,0.159154943091895
"S01006521",9,0.716197243913529
"S01006522",8,0.636619772367581
"S01006523",8,0.636619772367581
"S01006524",7,0.557042300821634
"S01006525",4,0.318309886183791
"S01006526",12,0.954929658551372
"S01006527",13,1.03450713009732
"S01006528",13,1.03450713009732
"S01006529",29,2.30774667483248
"S01006530",17,1.35281701628111
"S01006531",15,1.19366207318922
"S01006532",43,3.42183127647575
"S01006533",34,2.70563403256222
"S01006534",53,4.21760599193523
"S01006535",82,6.52535266676771
"S01006536",112,8.91267681314614
"S01006537",17,1.35281701628111
"S01006538",17,1.35281701628111
"S01006539",32,2.54647908947033
"S01006540",20,1.59154943091895
"S01006541",19,1.51197195937301
"S01006542",15,1.19366207318922
"S01006543",13,1.03450713009732
"S01006544",28,2.22816920328654
"S01006545",30,2.38732414637843
"S01006546",22,1.75070437401085
"S01006547",10,0.795774715459477
"S01006548",14,1.11408460164327
"S01006549",19,1.51197195937301
"S01006550",17,1.35281701628111
"S01006551",12,0.954929658551372
"S01006552",15,1.19366207318922
"S01006553",16,1.27323954473516
"S01006554",19,1.51197195937301
"S01006555",14,1.11408460164327
"S01006556",16,1.27323954473516
"S01006557",10,0.795774715459477
"S01006558",109,8.6739443985083
"S01006559",99,7.87816968304882
"S01006560",72,5.72957795130823
"S01006561",60,4.77464829275686
"S01006562",19,1.51197195937301
"S01006563",70,5.57042300821634
"S01006564",117,9.31056417087588
"S01006565",123,9.78802900015156
"S01006566",115,9.15140922778398
"S01006567",117,9.31056417087588
"S01006568",115,9.15140922778398
"S01006569",116,9.23098669932993
"S01006570",116,9.23098669932993
"S01006571",115,9.15140922778398
"S01006572",41,3.26267633338385
"S01006573",74,5.88873289440013
"S01006574",66,5.25211312203255
"S01006575",57,4.53591587811902
"S01006576",90,7.16197243913529
"S01006577",91,7.24154991068124
"S01006578",114,9.07183175623804
"S01006579",117,9.31056417087588
"S01006580",104,8.27605704077856
"S01006581",45,3.58098621956765
"S01006582",120,9.54929658551372
"S01006583",117,9.31056417087588
"S01006584",116,9.23098669932993
"S01006585",118,9.39014164242183
"S01006586",123,9.78802900015156
"S01006587",119,9.46971911396777
"S01006588",119,9.46971911396777
"S01006589",118,9.39014164242183
"S01006590",118,9.39014164242183
