"CODE","4000tobaccoTOTAL2012count","4000tobaccoTOTAL2012density"
"S01006506",14,0.278521150410817
"S01006507",14,0.278521150410817
"S01006508",14,0.278521150410817
"S01006509",14,0.278521150410817
"S01006510",14,0.278521150410817
"S01006511",15,0.298415518297304
"S01006512",13,0.25862678252433
"S01006513",18,0.358098621956765
"S01006514",15,0.298415518297304
"S01006515",19,0.377992989843251
"S01006516",18,0.358098621956765
"S01006517",37,0.736091611800016
"S01006518",17,0.338204254070278
"S01006519",21,0.417781725616225
"S01006520",16,0.318309886183791
"S01006521",95,1.88996494921626
"S01006522",57,1.13397896952975
"S01006523",47,0.935035290664885
"S01006524",31,0.616725404481094
"S01006525",21,0.417781725616225
"S01006526",198,3.93908484152441
"S01006527",200,3.97887357729738
"S01006528",232,4.61549334966497
"S01006529",279,5.55052864032985
"S01006530",259,5.15264128260011
"S01006531",236,4.69507082121091
"S01006532",293,5.82904979074067
"S01006533",294,5.84894415862715
"S01006534",306,6.087676573265
"S01006535",304,6.04788783749202
"S01006536",313,6.22693714847041
"S01006537",239,4.75475392487037
"S01006538",235,4.67517645332443
"S01006539",293,5.82904979074067
"S01006540",272,5.41126806512444
"S01006541",266,5.29190185780552
"S01006542",213,4.23750035982171
"S01006543",196,3.89929610575144
"S01006544",304,6.04788783749202
"S01006545",299,5.94841599805959
"S01006546",282,5.61021174398931
"S01006547",124,2.46690161792438
"S01006548",198,3.93908484152441
"S01006549",285,5.66989484764877
"S01006550",239,4.75475392487037
"S01006551",154,3.06373265451899
"S01006552",232,4.61549334966497
"S01006553",288,5.72957795130823
"S01006554",301,5.98820473383256
"S01006555",190,3.77992989843251
"S01006556",266,5.29190185780552
"S01006557",116,2.30774667483248
"S01006558",338,6.72429634563258
"S01006559",331,6.58503577042717
"S01006560",331,6.58503577042717
"S01006561",333,6.62482450620014
"S01006562",324,6.44577519522176
"S01006563",338,6.72429634563258
"S01006564",332,6.60493013831366
"S01006565",330,6.56514140254068
"S01006566",336,6.6845076098596
"S01006567",334,6.64471887408663
"S01006568",336,6.6845076098596
"S01006569",336,6.6845076098596
"S01006570",333,6.62482450620014
"S01006571",327,6.50545829888122
"S01006572",325,6.46566956310825
"S01006573",328,6.52535266676771
"S01006574",324,6.44577519522176
"S01006575",315,6.26672588424338
"S01006576",323,6.42588082733527
"S01006577",328,6.52535266676771
"S01006578",321,6.3860920915623
"S01006579",318,6.32640898790284
"S01006580",326,6.48556393099474
"S01006581",312,6.20704278058392
"S01006582",314,6.24683151635689
"S01006583",315,6.26672588424338
"S01006584",324,6.44577519522176
"S01006585",324,6.44577519522176
"S01006586",321,6.3860920915623
"S01006587",306,6.087676573265
"S01006588",306,6.087676573265
"S01006589",304,6.04788783749202
"S01006590",310,6.16725404481094
"S01006591",303,6.02799346960554
"S01006592",297,5.90862726228661
"S01006593",302,6.00809910171905
"S01006594",306,6.087676573265
"S01006595",312,6.20704278058392
"S01006596",303,6.02799346960554
"S01006597",311,6.18714841269743
"S01006598",292,5.80915542285418
"S01006599",284,5.65000047976228
"S01006600",292,5.80915542285418
"S01006601",299,5.94841599805959
"S01006602",295,5.86883852651364
"S01006603",217,4.31707783136766
"S01006604",247,4.91390886796227
"S01006605",252,5.0133807073947
"S01006606",264,5.25211312203255
"S01006607",256,5.09295817894065
"S01006608",26,0.51725356504866
"S01006609",238,4.73485955698389
"S01006610",232,4.61549334966497
"S01006611",229,4.5558102460055
"S01006612",187,3.72024679477305
"S01006613",32,0.636619772367581
"S01006614",20,0.397887357729738
"S01006615",25,0.497359197162173
"S01006616",23,0.457570461389199
"S01006617",33,0.656514140254068
"S01006618",36,0.716197243913529
"S01006619",48,0.954929658551372
"S01006620",56,1.11408460164327
"S01006621",66,1.31302828050814
"S01006622",56,1.11408460164327
"S01006623",240,4.77464829275686
"S01006624",279,5.55052864032985
"S01006625",273,5.43116243301093
"S01006626",275,5.4709511687839
"S01006627",273,5.43116243301093
"S01006628",281,5.59031737610282
"S01006629",271,5.39137369723796
"S01006630",264,5.25211312203255
"S01006631",263,5.23221875414606
"S01006632",271,5.39137369723796
"S01006633",263,5.23221875414606
"S01006634",263,5.23221875414606
"S01006635",268,5.33169059357849
"S01006636",255,5.07306381105416
"S01006637",297,5.90862726228661
"S01006638",301,5.98820473383256
"S01006639",304,6.04788783749202
"S01006640",290,5.76936668708121
"S01006641",297,5.90862726228661
"S01006642",307,6.10757094115148
"S01006643",303,6.02799346960554
"S01006644",296,5.88873289440013
"S01006645",325,6.46566956310825
"S01006646",316,6.28662025212987
"S01006647",316,6.28662025212987
"S01006648",324,6.44577519522176
"S01006649",331,6.58503577042717
"S01006650",332,6.60493013831366
"S01006651",329,6.5452470346542
"S01006652",325,6.46566956310825
"S01006653",334,6.64471887408663
"S01006654",334,6.64471887408663
"S01006655",335,6.66461324197312
"S01006656",334,6.64471887408663
"S01006657",333,6.62482450620014
"S01006658",323,6.42588082733527
"S01006659",326,6.48556393099474
"S01006660",322,6.40598645944879
"S01006661",324,6.44577519522176
"S01006662",322,6.40598645944879
"S01006663",315,6.26672588424338
"S01006664",319,6.34630335578933
"S01006665",318,6.32640898790284
"S01006666",288,5.72957795130823
"S01006667",295,5.86883852651364
"S01006668",300,5.96831036594608
"S01006669",300,5.96831036594608
"S01006670",294,5.84894415862715
"S01006671",264,5.25211312203255
"S01006672",295,5.86883852651364
"S01006673",286,5.68978921553526
"S01006674",282,5.61021174398931
"S01006675",302,6.00809910171905
"S01006676",297,5.90862726228661
"S01006677",313,6.22693714847041
"S01006678",285,5.66989484764877
"S01006679",296,5.88873289440013
"S01006680",283,5.6301061118758
"S01006681",223,4.43644403868658
"S01006682",311,6.18714841269743
"S01006683",310,6.16725404481094
"S01006684",308,6.12746530903797
"S01006685",288,5.72957795130823
"S01006686",302,6.00809910171905
"S01006687",304,6.04788783749202
"S01006688",322,6.40598645944879
"S01006689",323,6.42588082733527
"S01006690",322,6.40598645944879
"S01006691",330,6.56514140254068
"S01006692",328,6.52535266676771
"S01006693",309,6.14735967692446
"S01006694",311,6.18714841269743
"S01006695",328,6.52535266676771
"S01006696",316,6.28662025212987
"S01006697",328,6.52535266676771
"S01006698",319,6.34630335578933
"S01006699",330,6.56514140254068
"S01006700",332,6.60493013831366
"S01006701",190,3.77992989843251
"S01006702",236,4.69507082121091
"S01006703",241,4.79454266064335
"S01006704",176,3.5014087480217
"S01006705",274,5.45105680089742
"S01006706",293,5.82904979074067
"S01006707",302,6.00809910171905
"S01006708",130,2.5862678252433
"S01006709",110,2.18838046751356
"S01006710",90,1.79049310978382
"S01006711",103,2.04911989230815
"S01006712",133,2.64595092890276
"S01006713",184,3.66056369111359
"S01006714",304,6.04788783749202
"S01006715",269,5.35158496146498
"S01006716",306,6.087676573265
"S01006717",268,5.33169059357849
"S01006718",310,6.16725404481094
"S01006719",117,2.32764104271897
"S01006720",110,2.18838046751356
"S01006721",130,2.5862678252433
"S01006722",242,4.81443702852983
"S01006723",189,3.76003553054603
"S01006724",160,3.18309886183791
"S01006725",141,2.80510587199466
"S01006726",240,4.77464829275686
"S01006727",199,3.9589792094109
"S01006728",140,2.78521150410817
"S01006729",293,5.82904979074067
"S01006730",125,2.48679598581086
"S01006731",112,2.22816920328654
"S01006732",44,0.875352187005424
"S01006733",44,0.875352187005424
"S01006734",40,0.795774715459477
"S01006735",38,0.755985979686503
"S01006736",45,0.895246554891911
"S01006737",37,0.736091611800016
"S01006738",97,1.92975368498923
"S01006739",116,2.30774667483248
"S01006740",88,1.75070437401085
"S01006741",79,1.57165506303247
"S01006742",79,1.57165506303247
"S01006743",62,1.23345080896219
"S01006744",82,1.63133816669193
"S01006745",84,1.6711269024649
"S01006746",77,1.53186632725949
"S01006747",72,1.43239448782706
"S01006748",51,1.01461276221083
"S01006749",38,0.755985979686503
"S01006750",32,0.636619772367581
"S01006751",33,0.656514140254068
"S01006752",35,0.696302876027042
"S01006753",36,0.716197243913529
"S01006754",40,0.795774715459477
"S01006755",31,0.616725404481094
"S01006756",276,5.49084553667039
"S01006757",136,2.70563403256222
"S01006758",158,3.14331012606493
"S01006759",206,4.0982397846163
"S01006760",136,2.70563403256222
"S01006761",128,2.54647908947033
"S01006762",96,1.90985931710274
"S01006763",60,1.19366207318922
"S01006764",86,1.71091563823787
"S01006765",82,1.63133816669193
"S01006766",63,1.25334517684868
"S01006767",112,2.22816920328654
"S01006768",127,2.52658472158384
"S01006769",108,2.14859173174059
"S01006770",91,1.81038747767031
"S01006771",66,1.31302828050814
"S01006772",85,1.69102127035139
"S01006773",87,1.73081000612436
"S01006774",72,1.43239448782706
"S01006775",230,4.57570461389199
"S01006776",176,3.5014087480217
"S01006777",117,2.32764104271897
"S01006778",137,2.72552840044871
"S01006779",191,3.799824266319
"S01006780",213,4.23750035982171
"S01006781",114,2.26795793905951
"S01006782",132,2.62605656101627
"S01006783",157,3.12341575817845
"S01006784",219,4.35686656714064
"S01006785",44,0.875352187005424
"S01006786",53,1.05440149798381
"S01006787",69,1.3727113841676
"S01006788",39,0.77588034757299
"S01006789",6,0.119366207318922
"S01006790",6,0.119366207318922
"S01006791",2,0.0397887357729738
"S01006792",7,0.139260575205408
"S01006793",4,0.0795774715459477
"S01006794",5,0.0994718394324346
"S01006795",5,0.0994718394324346
"S01006796",5,0.0994718394324346
"S01006797",5,0.0994718394324346
"S01006798",0,0
"S01006799",5,0.0994718394324346
"S01006800",14,0.278521150410817
"S01006801",4,0.0795774715459477
"S01006802",1,0.0198943678864869
"S01006803",4,0.0795774715459477
"S01006804",4,0.0795774715459477
"S01006805",4,0.0795774715459477
"S01006806",1,0.0198943678864869
"S01006807",6,0.119366207318922
"S01006808",2,0.0397887357729738
"S01006809",2,0.0397887357729738
"S01006810",3,0.0596831036594608
"S01006811",1,0.0198943678864869
"S01006812",1,0.0198943678864869
"S01006813",8,0.159154943091895
"S01006814",8,0.159154943091895
"S01006815",8,0.159154943091895
"S01006816",8,0.159154943091895
"S01006817",8,0.159154943091895
"S01006818",3,0.0596831036594608
"S01006819",1,0.0198943678864869
"S01006820",4,0.0795774715459477
"S01006821",5,0.0994718394324346
"S01006822",14,0.278521150410817
"S01006823",16,0.318309886183791
