"CODE","5000alcoholBoth2016count","5000alcoholBoth2016density"
"S01006506",10,0.127323954473516
"S01006507",10,0.127323954473516
"S01006508",9,0.114591559026165
"S01006509",10,0.127323954473516
"S01006510",10,0.127323954473516
"S01006511",11,0.140056349920868
"S01006512",11,0.140056349920868
"S01006513",16,0.203718327157626
"S01006514",14,0.178253536262923
"S01006515",15,0.190985931710274
"S01006516",18,0.229183118052329
"S01006517",39,0.496563422446713
"S01006518",26,0.331042281631142
"S01006519",30,0.381971863420549
"S01006520",24,0.305577490736439
"S01006521",149,1.89712692165539
"S01006522",70,0.891267681314614
"S01006523",61,0.776676122288449
"S01006524",40,0.509295817894065
"S01006525",34,0.432901445209955
"S01006526",168,2.13904243515507
"S01006527",168,2.13904243515507
"S01006528",172,2.18997201694448
"S01006529",178,2.26636638962859
"S01006530",174,2.21543680783918
"S01006531",172,2.18997201694448
"S01006532",183,2.33002836686535
"S01006533",186,2.3682255532074
"S01006534",187,2.38095794865475
"S01006535",185,2.35549315776005
"S01006536",189,2.40642273954946
"S01006537",170,2.16450722604978
"S01006538",173,2.20270441239183
"S01006539",184,2.3427607623127
"S01006540",181,2.30456357597064
"S01006541",184,2.3427607623127
"S01006542",177,2.25363399418124
"S01006543",173,2.20270441239183
"S01006544",192,2.44461992589151
"S01006545",186,2.3682255532074
"S01006546",186,2.3682255532074
"S01006547",169,2.15177483060243
"S01006548",179,2.27909878507594
"S01006549",194,2.47008471678622
"S01006550",184,2.3427607623127
"S01006551",181,2.30456357597064
"S01006552",188,2.39369034410211
"S01006553",195,2.48281711223357
"S01006554",201,2.55921148491768
"S01006555",188,2.39369034410211
"S01006556",194,2.47008471678622
"S01006557",171,2.17723962149713
"S01006558",197,2.50828190312827
"S01006559",196,2.49554950768092
"S01006560",198,2.52101429857562
"S01006561",201,2.55921148491768
"S01006562",200,2.54647908947033
"S01006563",200,2.54647908947033
"S01006564",193,2.45735232133886
"S01006565",193,2.45735232133886
"S01006566",195,2.48281711223357
"S01006567",194,2.47008471678622
"S01006568",196,2.49554950768092
"S01006569",196,2.49554950768092
"S01006570",196,2.49554950768092
"S01006571",194,2.47008471678622
"S01006572",195,2.48281711223357
"S01006573",195,2.48281711223357
"S01006574",194,2.47008471678622
"S01006575",186,2.3682255532074
"S01006576",188,2.39369034410211
"S01006577",189,2.40642273954946
"S01006578",190,2.41915513499681
"S01006579",190,2.41915513499681
"S01006580",191,2.43188753044416
"S01006581",187,2.38095794865475
"S01006582",189,2.40642273954946
"S01006583",189,2.40642273954946
"S01006584",192,2.44461992589151
"S01006585",191,2.43188753044416
"S01006586",190,2.41915513499681
"S01006587",187,2.38095794865475
"S01006588",188,2.39369034410211
"S01006589",188,2.39369034410211
"S01006590",188,2.39369034410211
"S01006591",189,2.40642273954946
"S01006592",185,2.35549315776005
"S01006593",187,2.38095794865475
"S01006594",187,2.38095794865475
"S01006595",190,2.41915513499681
"S01006596",190,2.41915513499681
"S01006597",189,2.40642273954946
"S01006598",183,2.33002836686535
"S01006599",180,2.29183118052329
"S01006600",182,2.317295971418
"S01006601",185,2.35549315776005
"S01006602",186,2.3682255532074
"S01006603",167,2.12631003970772
"S01006604",170,2.16450722604978
"S01006605",170,2.16450722604978
"S01006606",172,2.18997201694448
"S01006607",169,2.15177483060243
"S01006608",31,0.3947042588679
"S01006609",164,2.08811285336567
"S01006610",164,2.08811285336567
"S01006611",166,2.11357764426037
"S01006612",161,2.04991566702361
"S01006613",37,0.47109863155201
"S01006614",24,0.305577490736439
"S01006615",26,0.331042281631142
"S01006616",24,0.305577490736439
"S01006617",41,0.522028213341417
"S01006618",64,0.814873308630504
"S01006619",103,1.31143673107722
"S01006620",124,1.5788170354716
"S01006621",145,1.84619733986599
"S01006622",126,1.60428182636631
"S01006623",161,2.04991566702361
"S01006624",180,2.29183118052329
"S01006625",176,2.24090159873389
"S01006626",177,2.25363399418124
"S01006627",180,2.29183118052329
"S01006628",182,2.317295971418
"S01006629",173,2.20270441239183
"S01006630",170,2.16450722604978
"S01006631",169,2.15177483060243
"S01006632",177,2.25363399418124
"S01006633",170,2.16450722604978
"S01006634",167,2.12631003970772
"S01006635",175,2.22816920328653
"S01006636",166,2.11357764426037
"S01006637",185,2.35549315776005
"S01006638",185,2.35549315776005
"S01006639",186,2.3682255532074
"S01006640",183,2.33002836686535
"S01006641",184,2.3427607623127
"S01006642",186,2.3682255532074
"S01006643",184,2.3427607623127
"S01006644",185,2.35549315776005
"S01006645",193,2.45735232133886
"S01006646",189,2.40642273954946
"S01006647",187,2.38095794865475
"S01006648",191,2.43188753044416
"S01006649",195,2.48281711223357
"S01006650",194,2.47008471678622
"S01006651",194,2.47008471678622
"S01006652",194,2.47008471678622
"S01006653",200,2.54647908947033
"S01006654",200,2.54647908947033
"S01006655",198,2.52101429857562
"S01006656",195,2.48281711223357
"S01006657",199,2.53374669402297
"S01006658",191,2.43188753044416
"S01006659",194,2.47008471678622
"S01006660",197,2.50828190312827
"S01006661",193,2.45735232133886
"S01006662",195,2.48281711223357
"S01006663",190,2.41915513499681
"S01006664",190,2.41915513499681
"S01006665",190,2.41915513499681
"S01006666",183,2.33002836686535
"S01006667",187,2.38095794865475
"S01006668",187,2.38095794865475
"S01006669",189,2.40642273954946
"S01006670",186,2.3682255532074
"S01006671",183,2.33002836686535
"S01006672",188,2.39369034410211
"S01006673",186,2.3682255532074
"S01006674",184,2.3427607623127
"S01006675",197,2.50828190312827
"S01006676",196,2.49554950768092
"S01006677",195,2.48281711223357
"S01006678",195,2.48281711223357
"S01006679",197,2.50828190312827
"S01006680",195,2.48281711223357
"S01006681",197,2.50828190312827
"S01006682",199,2.53374669402297
"S01006683",199,2.53374669402297
"S01006684",199,2.53374669402297
"S01006685",197,2.50828190312827
"S01006686",198,2.52101429857562
"S01006687",197,2.50828190312827
"S01006688",201,2.55921148491768
"S01006689",200,2.54647908947033
"S01006690",200,2.54647908947033
