"CODE","1000alcoholOff2012count","1000alcoholOff2012density"
"S01006506",4,1.27323954473516
"S01006507",3,0.954929658551372
"S01006508",3,0.954929658551372
"S01006509",4,1.27323954473516
"S01006510",4,1.27323954473516
"S01006511",4,1.27323954473516
"S01006512",0,0
"S01006513",0,0
"S01006514",0,0
"S01006515",0,0
"S01006516",0,0
"S01006517",5,1.59154943091895
"S01006518",1,0.318309886183791
"S01006519",1,0.318309886183791
"S01006520",1,0.318309886183791
"S01006521",1,0.318309886183791
"S01006522",5,1.59154943091895
"S01006523",5,1.59154943091895
"S01006524",5,1.59154943091895
"S01006525",5,1.59154943091895
"S01006526",4,1.27323954473516
"S01006527",4,1.27323954473516
"S01006528",6,1.90985931710274
"S01006529",7,2.22816920328654
"S01006530",5,1.59154943091895
"S01006531",6,1.90985931710274
"S01006532",8,2.54647908947033
"S01006533",7,2.22816920328654
"S01006534",13,4.13802852038928
"S01006535",13,4.13802852038928
"S01006536",22,7.0028174960434
"S01006537",6,1.90985931710274
"S01006538",7,2.22816920328654
"S01006539",7,2.22816920328654
"S01006540",7,2.22816920328654
"S01006541",7,2.22816920328654
"S01006542",4,1.27323954473516
"S01006543",3,0.954929658551372
"S01006544",6,1.90985931710274
"S01006545",7,2.22816920328654
"S01006546",6,1.90985931710274
"S01006547",3,0.954929658551372
"S01006548",5,1.59154943091895
"S01006549",6,1.90985931710274
"S01006550",5,1.59154943091895
"S01006551",3,0.954929658551372
"S01006552",7,2.22816920328654
"S01006553",6,1.90985931710274
"S01006554",8,2.54647908947033
"S01006555",10,3.18309886183791
"S01006556",9,2.86478897565412
"S01006557",5,1.59154943091895
"S01006558",16,5.09295817894065
"S01006559",13,4.13802852038928
"S01006560",9,2.86478897565412
"S01006561",7,2.22816920328654
"S01006562",5,1.59154943091895
"S01006563",8,2.54647908947033
"S01006564",43,13.687325105903
"S01006565",47,14.9605646506382
"S01006566",35,11.1408460164327
"S01006567",43,13.687325105903
"S01006568",33,10.5042262440651
"S01006569",24,7.63943726841098
"S01006570",25,7.95774715459477
"S01006571",25,7.95774715459477
"S01006572",6,1.90985931710274
"S01006573",10,3.18309886183791
"S01006574",9,2.86478897565412
"S01006575",16,5.09295817894065
"S01006576",20,6.36619772367581
"S01006577",17,5.41126806512444
"S01006578",27,8.59436692696235
"S01006579",33,10.5042262440651
"S01006580",26,8.27605704077856
"S01006581",11,3.5014087480217
"S01006582",38,12.095775674984
"S01006583",31,9.86760647169751
"S01006584",44,14.0056349920868
"S01006585",46,14.6422547644544
"S01006586",47,14.9605646506382
"S01006587",34,10.8225361302489
"S01006588",39,12.4140855611678
"S01006589",27,8.59436692696235
"S01006590",36,11.4591559026165
"S01006591",36,11.4591559026165
"S01006592",28,8.91267681314614
"S01006593",35,11.1408460164327
"S01006594",25,7.95774715459477
"S01006595",26,8.27605704077856
"S01006596",28,8.91267681314614
"S01006597",26,8.27605704077856
"S01006598",21,6.6845076098596
"S01006599",7,2.22816920328654
"S01006600",8,2.54647908947033
"S01006601",14,4.45633840657307
"S01006602",19,6.04788783749202
"S01006603",4,1.27323954473516
"S01006604",5,1.59154943091895
"S01006605",3,0.954929658551372
"S01006606",5,1.59154943091895
"S01006607",4,1.27323954473516
"S01006608",0,0
"S01006609",2,0.636619772367581
"S01006610",3,0.954929658551372
"S01006611",4,1.27323954473516
"S01006612",1,0.318309886183791
"S01006613",2,0.636619772367581
"S01006614",2,0.636619772367581
"S01006615",0,0
"S01006616",3,0.954929658551372
"S01006617",3,0.954929658551372
"S01006618",3,0.954929658551372
"S01006619",3,0.954929658551372
"S01006620",4,1.27323954473516
"S01006621",3,0.954929658551372
"S01006622",4,1.27323954473516
"S01006623",2,0.636619772367581
"S01006624",15,4.77464829275686
"S01006625",12,3.81971863420549
"S01006626",13,4.13802852038928
"S01006627",11,3.5014087480217
"S01006628",15,4.77464829275686
"S01006629",12,3.81971863420549
"S01006630",11,3.5014087480217
"S01006631",3,0.954929658551372
"S01006632",10,3.18309886183791
"S01006633",12,3.81971863420549
"S01006634",8,2.54647908947033
"S01006635",8,2.54647908947033
"S01006636",3,0.954929658551372
"S01006637",24,7.63943726841098
"S01006638",29,9.23098669932993
"S01006639",27,8.59436692696235
"S01006640",18,5.72957795130823
"S01006641",23,7.32112738222719
"S01006642",36,11.4591559026165
"S01006643",31,9.86760647169751
"S01006644",16,5.09295817894065
"S01006645",45,14.3239448782706
"S01006646",46,14.6422547644544
"S01006647",40,12.7323954473516
"S01006648",50,15.9154943091895
"S01006649",38,12.095775674984
"S01006650",32,10.1859163578813
"S01006651",35,11.1408460164327
"S01006652",40,12.7323954473516
"S01006653",20,6.36619772367581
"S01006654",17,5.41126806512444
"S01006655",22,7.0028174960434
"S01006656",41,13.0507053335354
"S01006657",22,7.0028174960434
"S01006658",29,9.23098669932993
"S01006659",28,8.91267681314614
"S01006660",24,7.63943726841098
"S01006661",24,7.63943726841098
"S01006662",24,7.63943726841098
"S01006663",22,7.0028174960434
"S01006664",29,9.23098669932993
"S01006665",29,9.23098669932993
"S01006666",7,2.22816920328654
"S01006667",9,2.86478897565412
"S01006668",15,4.77464829275686
"S01006669",11,3.5014087480217
"S01006670",16,5.09295817894065
"S01006671",10,3.18309886183791
"S01006672",8,2.54647908947033
"S01006673",8,2.54647908947033
"S01006674",8,2.54647908947033
"S01006675",16,5.09295817894065
"S01006676",14,4.45633840657307
"S01006677",17,5.41126806512444
"S01006678",11,3.5014087480217
"S01006679",11,3.5014087480217
"S01006680",10,3.18309886183791
"S01006681",8,2.54647908947033
"S01006682",14,4.45633840657307
"S01006683",18,5.72957795130823
"S01006684",12,3.81971863420549
"S01006685",14,4.45633840657307
"S01006686",14,4.45633840657307
"S01006687",14,4.45633840657307
"S01006688",15,4.77464829275686
"S01006689",16,5.09295817894065
"S01006690",16,5.09295817894065
"S01006691",18,5.72957795130823
"S01006692",19,6.04788783749202
"S01006693",15,4.77464829275686
"S01006694",10,3.18309886183791
"S01006695",8,2.54647908947033
"S01006696",8,2.54647908947033
"S01006697",7,2.22816920328654
"S01006698",9,2.86478897565412
"S01006699",9,2.86478897565412
"S01006700",9,2.86478897565412
"S01006701",10,3.18309886183791
"S01006702",11,3.5014087480217
"S01006703",10,3.18309886183791
"S01006704",9,2.86478897565412
"S01006705",12,3.81971863420549
"S01006706",10,3.18309886183791
"S01006707",11,3.5014087480217
"S01006708",5,1.59154943091895
"S01006709",4,1.27323954473516
"S01006710",3,0.954929658551372
"S01006711",3,0.954929658551372
"S01006712",7,2.22816920328654
"S01006713",10,3.18309886183791
"S01006714",12,3.81971863420549
"S01006715",14,4.45633840657307
"S01006716",10,3.18309886183791
"S01006717",10,3.18309886183791
"S01006718",9,2.86478897565412
"S01006719",6,1.90985931710274
"S01006720",4,1.27323954473516
"S01006721",6,1.90985931710274
"S01006722",12,3.81971863420549
"S01006723",8,2.54647908947033
"S01006724",9,2.86478897565412
"S01006725",6,1.90985931710274
"S01006726",7,2.22816920328654
"S01006727",9,2.86478897565412
"S01006728",7,2.22816920328654
"S01006729",8,2.54647908947033
"S01006730",5,1.59154943091895
"S01006731",5,1.59154943091895
"S01006732",0,0
"S01006733",1,0.318309886183791
"S01006734",1,0.318309886183791
"S01006735",1,0.318309886183791
"S01006736",1,0.318309886183791
"S01006737",1,0.318309886183791
"S01006738",4,1.27323954473516
"S01006739",4,1.27323954473516
"S01006740",6,1.90985931710274
"S01006741",3,0.954929658551372
"S01006742",2,0.636619772367581
"S01006743",2,0.636619772367581
"S01006744",5,1.59154943091895
"S01006745",6,1.90985931710274
"S01006746",5,1.59154943091895
"S01006747",5,1.59154943091895
"S01006748",4,1.27323954473516
"S01006749",4,1.27323954473516
"S01006750",3,0.954929658551372
"S01006751",4,1.27323954473516
"S01006752",4,1.27323954473516
"S01006753",5,1.59154943091895
"S01006754",5,1.59154943091895
"S01006755",3,0.954929658551372
"S01006756",7,2.22816920328654
"S01006757",1,0.318309886183791
"S01006758",1,0.318309886183791
"S01006759",4,1.27323954473516
"S01006760",1,0.318309886183791
"S01006761",1,0.318309886183791
"S01006762",2,0.636619772367581
"S01006763",0,0
"S01006764",2,0.636619772367581
"S01006765",2,0.636619772367581
"S01006766",0,0
"S01006767",3,0.954929658551372
"S01006768",3,0.954929658551372
"S01006769",3,0.954929658551372
"S01006770",3,0.954929658551372
"S01006771",3,0.954929658551372
"S01006772",3,0.954929658551372
"S01006773",3,0.954929658551372
"S01006774",2,0.636619772367581
"S01006775",6,1.90985931710274
"S01006776",5,1.59154943091895
"S01006777",3,0.954929658551372
"S01006778",5,1.59154943091895
