"CODE","1600tobaccoTOTAL2012count","1600tobaccoTOTAL2012density"
"S01006506",13,1.61641739077706
"S01006507",11,1.36773779219598
"S01006508",11,1.36773779219598
"S01006509",12,1.49207759148652
"S01006510",12,1.49207759148652
"S01006511",13,1.61641739077706
"S01006512",0,0
"S01006513",1,0.124339799290543
"S01006514",4,0.497359197162173
"S01006515",0,0
"S01006516",1,0.124339799290543
"S01006517",4,0.497359197162173
"S01006518",4,0.497359197162173
"S01006519",4,0.497359197162173
"S01006520",2,0.248679598581086
"S01006521",9,1.11905819361489
"S01006522",4,0.497359197162173
"S01006523",5,0.621698996452716
"S01006524",4,0.497359197162173
"S01006525",4,0.497359197162173
"S01006526",13,1.61641739077706
"S01006527",14,1.74075719006761
"S01006528",18,2.23811638722978
"S01006529",31,3.85453377800684
"S01006530",22,2.73547558439195
"S01006531",18,2.23811638722978
"S01006532",46,5.71963076736499
"S01006533",35,4.35189297516901
"S01006534",62,7.70906755601368
"S01006535",90,11.1905819361489
"S01006536",136,16.9102127035139
"S01006537",13,1.61641739077706
"S01006538",16,1.98943678864869
"S01006539",33,4.10321337658793
"S01006540",25,3.10849498226358
"S01006541",15,1.86509698935815
"S01006542",11,1.36773779219598
"S01006543",12,1.49207759148652
"S01006544",26,3.23283478155412
"S01006545",33,4.10321337658793
"S01006546",16,1.98943678864869
"S01006547",12,1.49207759148652
"S01006548",10,1.24339799290543
"S01006549",25,3.10849498226358
"S01006550",18,2.23811638722978
"S01006551",20,2.48679598581086
"S01006552",22,2.73547558439195
"S01006553",29,3.60585417942575
"S01006554",30,3.7301939787163
"S01006555",21,2.61113578510141
"S01006556",27,3.35717458084467
"S01006557",18,2.23811638722978
"S01006558",142,17.6562514992571
"S01006559",113,14.0503973198314
"S01006560",74,9.2011451475002
"S01006561",52,6.46566956310825
"S01006562",32,3.97887357729738
"S01006563",70,8.70378595033803
"S01006564",196,24.3706006609465
"S01006565",198,24.6192802595276
"S01006566",188,23.3758822666221
"S01006567",196,24.3706006609465
"S01006568",184,22.87852306946
"S01006569",162,20.143047485068
"S01006570",157,19.5213484886153
"S01006571",143,17.7805912985477
"S01006572",35,4.35189297516901
"S01006573",76,9.44982474608129
"S01006574",69,8.57944615104748
"S01006575",67,8.3307665524664
"S01006576",109,13.5530381226692
"S01006577",96,11.9366207318922
"S01006578",146,18.1536106964193
"S01006579",168,20.8890862808113
"S01006580",126,15.6668147106084
"S01006581",43,5.34661136949336
"S01006582",200,24.8679598581086
"S01006583",189,23.5002220659127
"S01006584",192,23.8732414637843
"S01006585",196,24.3706006609465
"S01006586",209,25.9870180517235
"S01006587",203,25.2409792559803
"S01006588",205,25.4896588545614
