"CODE","4000tobaccoTOTAL2016count","4000tobaccoTOTAL2016density"
"S01006584",272,5.41126806512444
"S01006585",272,5.41126806512444
"S01006586",265,5.27200748991903
"S01006587",247,4.91390886796227
"S01006588",248,4.93380323584876
"S01006589",247,4.91390886796227
"S01006590",254,5.05316944316768
"S01006591",248,4.93380323584876
"S01006592",241,4.79454266064335
"S01006593",247,4.91390886796227
"S01006594",256,5.09295817894065
"S01006595",260,5.1725356504866
"S01006596",249,4.95369760373524
"S01006597",259,5.15264128260011
"S01006598",235,4.67517645332443
"S01006599",231,4.59559898177848
"S01006600",236,4.69507082121091
"S01006601",244,4.85422576430281
"S01006602",239,4.75475392487037
"S01006603",169,3.36214817281629
"S01006604",198,3.93908484152441
"S01006605",201,3.99876794518387
"S01006606",213,4.23750035982171
"S01006607",203,4.03855668095684
"S01006608",24,0.477464829275686
"S01006609",188,3.74014116265954
"S01006610",183,3.64066932322711
"S01006611",179,3.56109185168116
"S01006612",149,2.96426081508655
"S01006613",28,0.557042300821634
"S01006614",17,0.338204254070278
"S01006615",23,0.457570461389199
"S01006616",20,0.397887357729738
"S01006617",27,0.537147932935147
"S01006618",33,0.656514140254068
"S01006619",42,0.835563451232451
"S01006620",50,0.994718394324346
"S01006621",58,1.15387333741624
"S01006622",51,1.01461276221083
"S01006623",191,3.799824266319
"S01006624",223,4.43644403868658
"S01006625",219,4.35686656714064
"S01006626",219,4.35686656714064
"S01006627",217,4.31707783136766
"S01006628",224,4.45633840657307
"S01006629",215,4.27728909559469
"S01006630",211,4.19771162404874
"S01006631",207,4.11813415250279
"S01006632",215,4.27728909559469
"S01006633",209,4.15792288827577
"S01006634",210,4.17781725616225
"S01006635",213,4.23750035982171
"S01006636",203,4.03855668095684
"S01006637",240,4.77464829275686
"S01006638",243,4.83433139641632
"S01006639",247,4.91390886796227
"S01006640",231,4.59559898177848
"S01006641",240,4.77464829275686
"S01006642",249,4.95369760373524
"S01006643",244,4.85422576430281
"S01006644",241,4.79454266064335
"S01006645",266,5.29190185780552
"S01006646",258,5.13274691471362
"S01006647",257,5.11285254682714
"S01006648",267,5.31179622569201
"S01006649",274,5.45105680089742
"S01006650",275,5.4709511687839
"S01006651",271,5.39137369723796
"S01006652",266,5.29190185780552
"S01006653",278,5.53063427244336
"S01006654",277,5.51073990455688
"S01006655",279,5.55052864032985
"S01006656",277,5.51073990455688
"S01006657",277,5.51073990455688
"S01006658",265,5.27200748991903
"S01006659",267,5.31179622569201
"S01006660",268,5.33169059357849
"S01006661",266,5.29190185780552
"S01006662",264,5.25211312203255
"S01006663",258,5.13274691471362
"S01006664",261,5.19243001837309
"S01006665",260,5.1725356504866
"S01006666",229,4.5558102460055
"S01006667",236,4.69507082121091
"S01006668",241,4.79454266064335
"S01006669",241,4.79454266064335
"S01006670",237,4.7149651890974
"S01006671",205,4.07834541672982
"S01006672",235,4.67517645332443
"S01006673",229,4.5558102460055
"S01006674",224,4.45633840657307
"S01006675",245,4.87412013218929
"S01006676",241,4.79454266064335
"S01006677",256,5.09295817894065
"S01006678",229,4.5558102460055
"S01006679",240,4.77464829275686
"S01006680",229,4.5558102460055
"S01006681",186,3.70035242688657
"S01006682",255,5.07306381105416
"S01006683",255,5.07306381105416
"S01006684",251,4.99348633950822
"S01006685",236,4.69507082121091
"S01006686",248,4.93380323584876
"S01006687",250,4.97359197162173
"S01006688",262,5.21232438625957
"S01006689",266,5.29190185780552
"S01006690",264,5.25211312203255
"S01006691",273,5.43116243301093
"S01006692",270,5.37147932935147
"S01006693",255,5.07306381105416
"S01006694",256,5.09295817894065
"S01006695",269,5.35158496146498
"S01006696",260,5.1725356504866
"S01006697",270,5.37147932935147
"S01006698",261,5.19243001837309
"S01006699",272,5.41126806512444
"S01006700",274,5.45105680089742
"S01006701",169,3.36214817281629
"S01006702",199,3.9589792094109
