"CODE","5000alcoholTOTAL2016count","5000alcoholTOTAL2016density"
"S01006506",23,0.292845095289087
"S01006507",22,0.280112699841736
"S01006508",22,0.280112699841736
"S01006509",23,0.292845095289087
"S01006510",23,0.292845095289087
"S01006511",24,0.305577490736439
"S01006512",24,0.305577490736439
"S01006513",32,0.407436654315252
"S01006514",30,0.381971863420549
"S01006515",31,0.3947042588679
"S01006516",34,0.432901445209955
"S01006517",106,1.34963391741927
"S01006518",68,0.865802890419911
"S01006519",80,1.01859163578813
"S01006520",62,0.789408517735801
"S01006521",438,5.57678920594001
"S01006522",211,2.68653543939119
"S01006523",182,2.317295971418
"S01006524",103,1.31143673107722
"S01006525",86,1.09498600847224
"S01006526",492,6.264338560097
"S01006527",494,6.2898033509917
"S01006528",514,6.54445125993874
"S01006529",542,6.90095833246458
"S01006530",526,6.69724000530696
"S01006531",518,6.59538084172814
"S01006532",553,7.04101468238545
"S01006533",563,7.16833863685897
"S01006534",567,7.21926821864837
"S01006535",564,7.18107103230632
"S01006536",571,7.27019780043778
"S01006537",515,6.55718365538609
"S01006538",524,6.67177521441225
"S01006539",557,7.09194426417486
"S01006540",546,6.95188791425399
"S01006541",551,7.01554989149075
"S01006542",527,6.70997240075431
"S01006543",516,6.56991605083344
"S01006544",575,7.32112738222719
"S01006545",563,7.16833863685897
"S01006546",559,7.11740905506956
"S01006547",487,6.20067658286024
"S01006548",527,6.70997240075431
"S01006549",575,7.32112738222719
"S01006550",547,6.96462030970134
"S01006551",524,6.67177521441225
"S01006552",550,7.0028174960434
"S01006553",577,7.34659217312189
"S01006554",588,7.48664852304276
"S01006555",539,6.86276114612253
"S01006556",568,7.23200061409572
"S01006557",489,6.22614137375495
"S01006558",590,7.51211331393746
"S01006559",585,7.4484513367007
"S01006560",588,7.48664852304276
"S01006561",593,7.55031050027951
"S01006562",590,7.51211331393746
"S01006563",593,7.55031050027951
"S01006564",580,7.38478935946394
"S01006565",581,7.3975217549113
"S01006566",583,7.422986545806
"S01006567",581,7.3975217549113
"S01006568",581,7.3975217549113
"S01006569",586,7.46118373214805
"S01006570",583,7.422986545806
"S01006571",579,7.37205696401659
"S01006572",582,7.41025415035865
"S01006573",582,7.41025415035865
"S01006574",581,7.3975217549113
"S01006575",567,7.21926821864837
"S01006576",571,7.27019780043778
"S01006577",574,7.30839498677983
"S01006578",575,7.32112738222719
"S01006579",575,7.32112738222719
"S01006580",577,7.34659217312189
"S01006581",569,7.24473300954308
"S01006582",571,7.27019780043778
"S01006583",575,7.32112738222719
"S01006584",579,7.37205696401659
"S01006585",576,7.33385977767454
"S01006586",575,7.32112738222719
"S01006587",566,7.20653582320102
"S01006588",568,7.23200061409572
"S01006589",566,7.20653582320102
"S01006590",568,7.23200061409572
"S01006591",568,7.23200061409572
"S01006592",559,7.11740905506956
"S01006593",565,7.19380342775367
"S01006594",567,7.21926821864837
"S01006595",573,7.29566259133248
"S01006596",570,7.25746540499043
"S01006597",573,7.29566259133248
"S01006598",553,7.04101468238545
"S01006599",550,7.0028174960434
"S01006600",555,7.06647947328015
"S01006601",564,7.18107103230632
"S01006602",563,7.16833863685897
"S01006603",487,6.20067658286024
"S01006604",509,6.48078928270198
"S01006605",505,6.42985970091257
"S01006606",526,6.69724000530696
"S01006607",509,6.48078928270198
"S01006608",96,1.22230996294576
"S01006609",489,6.22614137375495
"S01006610",490,6.2388737692023
"S01006611",491,6.25160616464965
"S01006612",471,5.99695825570262
"S01006613",119,1.51515505823484
"S01006614",76,0.967662053998724
"S01006615",82,1.04405642668283
"S01006616",78,0.993126844893427
"S01006617",128,1.62974661726101
"S01006618",215,2.7374650211806
"S01006619",307,3.90884540233695
"S01006620",360,4.58366236104659
"S01006621",410,5.22028213341417
"S01006622",365,4.64732433828334
"S01006623",483,6.14974700107084
"S01006624",540,6.87549354156988
"S01006625",528,6.72270479620166
"S01006626",530,6.74816958709636
"S01006627",534,6.79909916888577
"S01006628",543,6.91369072791193
"S01006629",522,6.64631042351755
"S01006630",512,6.51898646904403
"S01006631",510,6.49352167814933
"S01006632",527,6.70997240075431
"S01006633",509,6.48078928270198
"S01006634",510,6.49352167814933
"S01006635",521,6.6335780280702
"S01006636",501,6.37893011912317
"S01006637",560,7.13014145051691
"S01006638",568,7.23200061409572
"S01006639",567,7.21926821864837
"S01006640",556,7.0792118687275
"S01006641",560,7.13014145051691
"S01006642",570,7.25746540499043
"S01006643",565,7.19380342775367
"S01006644",561,7.14287384596426
"S01006645",579,7.37205696401659
"S01006646",576,7.33385977767454
"S01006647",573,7.29566259133248
"S01006648",578,7.35932456856924
"S01006649",579,7.37205696401659
"S01006650",579,7.37205696401659
"S01006651",578,7.35932456856924
"S01006652",578,7.35932456856924
"S01006653",590,7.51211331393746
"S01006654",590,7.51211331393746
"S01006655",589,7.49938091849011
"S01006656",582,7.41025415035865
"S01006657",588,7.48664852304276
"S01006658",575,7.32112738222719
"S01006659",579,7.37205696401659
"S01006660",585,7.4484513367007
"S01006661",577,7.34659217312189
"S01006662",581,7.3975217549113
"S01006663",572,7.28293019588513
"S01006664",572,7.28293019588513
"S01006665",572,7.28293019588513
"S01006666",546,6.95188791425399
"S01006667",558,7.10467665962221
"S01006668",560,7.13014145051691
"S01006669",560,7.13014145051691
"S01006670",560,7.13014145051691
"S01006671",542,6.90095833246458
"S01006672",554,7.0537470778328
"S01006673",550,7.0028174960434
"S01006674",547,6.96462030970134
"S01006675",579,7.37205696401659
"S01006676",578,7.35932456856924
"S01006677",578,7.35932456856924
"S01006678",571,7.27019780043778
"S01006679",576,7.33385977767454
"S01006680",571,7.27019780043778
"S01006681",574,7.30839498677983
"S01006682",583,7.422986545806
"S01006683",584,7.43571894125335
"S01006684",581,7.3975217549113
"S01006685",576,7.33385977767454
"S01006686",578,7.35932456856924
"S01006687",577,7.34659217312189
"S01006688",590,7.51211331393746
"S01006689",588,7.48664852304276
"S01006690",586,7.46118373214805
"S01006691",588,7.48664852304276
"S01006692",590,7.51211331393746
"S01006693",580,7.38478935946394
"S01006694",595,7.57577529117422
"S01006695",595,7.57577529117422
"S01006696",592,7.53757810483216
"S01006697",594,7.56304289572687
"S01006698",593,7.55031050027951
"S01006699",593,7.55031050027951
"S01006700",592,7.53757810483216
"S01006701",542,6.90095833246458
"S01006702",565,7.19380342775367
"S01006703",565,7.19380342775367
"S01006704",549,6.99008510059604
"S01006705",589,7.49938091849011
"S01006706",587,7.47391612759541
"S01006707",589,7.49938091849011
"S01006708",518,6.59538084172814
"S01006709",454,5.78050753309764
"S01006710",351,4.46907080202042
"S01006711",414,5.27121171520357
"S01006712",526,6.69724000530696
"S01006713",556,7.0792118687275
"S01006714",593,7.55031050027951
"S01006715",581,7.3975217549113
"S01006716",590,7.51211331393746
"S01006717",585,7.4484513367007
"S01006718",587,7.47391612759541
"S01006719",494,6.2898033509917
"S01006720",422,5.37307087878239
"S01006721",541,6.88822593701723
"S01006722",580,7.38478935946394
"S01006723",560,7.13014145051691
"S01006724",555,7.06647947328015
"S01006725",545,6.93915551880664
"S01006726",577,7.34659217312189
"S01006727",569,7.24473300954308
"S01006728",542,6.90095833246458
"S01006729",580,7.38478935946394
"S01006730",487,6.20067658286024
"S01006731",398,5.06749338804595
"S01006732",99,1.26050714928781
"S01006733",95,1.2095775674984
"S01006734",84,1.06952121757754
"S01006735",92,1.17138038115635
"S01006736",103,1.31143673107722
"S01006737",92,1.17138038115635
"S01006738",215,2.7374650211806
"S01006739",373,4.74918350186216
"S01006740",159,2.02445087612891
"S01006741",138,1.75707057173452
"S01006742",141,1.79526775807658
"S01006743",116,1.47695787189279
"S01006744",134,1.70614098994512
"S01006745",135,1.71887338539247
"S01006746",126,1.60428182636631
"S01006747",120,1.5278874536822
"S01006748",89,1.13318319481429
"S01006749",70,0.891267681314614
"S01006750",56,0.713014145051691
"S01006751",57,0.725746540499043
"S01006752",59,0.751211331393746
"S01006753",64,0.814873308630504
"S01006754",76,0.967662053998724
"S01006755",52,0.662084563262285
"S01006756",565,7.19380342775367
"S01006757",516,6.56991605083344
"S01006758",547,6.96462030970134
"S01006759",553,7.04101468238545
"S01006760",487,6.20067658286024
"S01006761",349,4.44360601112572
"S01006762",206,2.62287346215443
"S01006763",140,1.78253536262923
"S01006764",178,2.26636638962859
"S01006765",166,2.11357764426037
"S01006766",144,1.83346494441863
"S01006767",303,3.85791582054754
"S01006768",511,6.50625407359668
"S01006769",408,5.19481734251946
"S01006770",330,4.20169049762604
"S01006771",191,2.43188753044416
"S01006772",341,4.3417468475469
"S01006773",221,2.81385939386471
"S01006774",178,2.26636638962859
"S01006775",550,7.0028174960434
"S01006776",523,6.6590428189649
"S01006777",495,6.30253574643906
"S01006778",511,6.50625407359668
"S01006779",514,6.54445125993874
"S01006780",527,6.70997240075431
"S01006781",490,6.2388737692023
"S01006782",479,6.09881741928143
"S01006783",502,6.39166251457052
"S01006784",515,6.55718365538609
"S01006785",114,1.45149308099809
"S01006786",148,1.88439452620804
"S01006787",250,3.18309886183791
"S01006788",97,1.23504235839311
"S01006789",18,0.229183118052329
"S01006790",18,0.229183118052329
"S01006791",2,0.0254647908947033
"S01006792",18,0.229183118052329
"S01006793",15,0.190985931710274
"S01006794",11,0.140056349920868
"S01006795",12,0.15278874536822
"S01006796",11,0.140056349920868
"S01006797",12,0.15278874536822
"S01006798",2,0.0254647908947033
"S01006799",12,0.15278874536822
"S01006800",26,0.331042281631142
"S01006801",11,0.140056349920868
"S01006802",7,0.0891267681314614
"S01006803",11,0.140056349920868
"S01006804",12,0.15278874536822
"S01006805",11,0.140056349920868
"S01006806",6,0.0763943726841098
"S01006807",12,0.15278874536822
"S01006808",4,0.0509295817894065
"S01006809",2,0.0254647908947033
"S01006810",6,0.0763943726841098
"S01006811",5,0.0636619772367581
"S01006812",5,0.0636619772367581
"S01006813",13,0.165521140815571
"S01006814",10,0.127323954473516
"S01006815",10,0.127323954473516
"S01006816",10,0.127323954473516
"S01006817",10,0.127323954473516
"S01006818",3,0.0381971863420549
"S01006819",30,0.381971863420549
"S01006820",12,0.15278874536822
"S01006821",17,0.216450722604978
"S01006822",35,0.445633840657307
"S01006823",35,0.445633840657307
"S01006824",35,0.445633840657307
"S01006825",35,0.445633840657307
"S01006826",35,0.445633840657307
"S01006827",35,0.445633840657307
"S01006828",35,0.445633840657307
"S01006829",35,0.445633840657307
"S01006830",35,0.445633840657307
"S01006831",35,0.445633840657307
"S01006832",35,0.445633840657307
"S01006833",35,0.445633840657307
"S01006834",35,0.445633840657307
"S01006835",35,0.445633840657307
"S01006836",35,0.445633840657307
"S01006837",35,0.445633840657307
"S01006838",35,0.445633840657307
"S01006839",16,0.203718327157626
"S01006840",16,0.203718327157626
"S01006841",16,0.203718327157626
"S01006842",16,0.203718327157626
"S01006843",16,0.203718327157626
"S01006844",16,0.203718327157626
"S01006845",16,0.203718327157626
"S01006846",16,0.203718327157626
"S01006847",16,0.203718327157626
"S01006848",99,1.26050714928781
"S01006849",24,0.305577490736439
"S01006850",21,0.267380304394384
"S01006851",16,0.203718327157626
"S01006852",16,0.203718327157626
"S01006853",24,0.305577490736439
"S01006854",8,0.101859163578813
"S01006855",2,0.0254647908947033
"S01006856",5,0.0636619772367581
"S01006857",3,0.0381971863420549
"S01006858",0,0
"S01006859",28,0.356507072525846
"S01006860",28,0.356507072525846
"S01006861",28,0.356507072525846
"S01006862",28,0.356507072525846
"S01006863",28,0.356507072525846
"S01006864",28,0.356507072525846
"S01006865",28,0.356507072525846
"S01006866",28,0.356507072525846
"S01006867",28,0.356507072525846
"S01006868",28,0.356507072525846
"S01006869",9,0.114591559026165
"S01006870",6,0.0763943726841098
"S01006871",6,0.0763943726841098
"S01006872",28,0.356507072525846
"S01006873",26,0.331042281631142
"S01006874",6,0.0763943726841098
"S01006875",5,0.0636619772367581
