"CODE","2000tobaccoTOTAL2016count","2000tobaccoTOTAL2016density"
"S01006506",6,0.477464829275686
"S01006507",6,0.477464829275686
"S01006508",6,0.477464829275686
"S01006509",6,0.477464829275686
"S01006510",6,0.477464829275686
"S01006511",6,0.477464829275686
"S01006512",4,0.318309886183791
"S01006513",0,0
"S01006514",3,0.238732414637843
"S01006515",0,0
"S01006516",1,0.0795774715459477
"S01006517",6,0.477464829275686
"S01006518",5,0.397887357729738
"S01006519",5,0.397887357729738
"S01006520",5,0.397887357729738
"S01006521",14,1.11408460164327
"S01006522",7,0.557042300821634
"S01006523",7,0.557042300821634
"S01006524",6,0.477464829275686
"S01006525",5,0.397887357729738
"S01006526",21,1.6711269024649
"S01006527",20,1.59154943091895
"S01006528",22,1.75070437401085
"S01006529",42,3.3422538049298
"S01006530",30,2.38732414637843
"S01006531",25,1.98943678864869
"S01006532",65,5.1725356504866
"S01006533",48,3.81971863420549
"S01006534",91,7.24154991068124
"S01006535",129,10.2654938294272
"S01006536",154,12.2549306180759
"S01006537",21,1.6711269024649
"S01006538",21,1.6711269024649
"S01006539",48,3.81971863420549
"S01006540",35,2.78521150410817
"S01006541",30,2.38732414637843
"S01006542",22,1.75070437401085
"S01006543",19,1.51197195937301
"S01006544",42,3.3422538049298
"S01006545",44,3.5014087480217
"S01006546",33,2.62605656101627
"S01006547",23,1.8302818455568
"S01006548",20,1.59154943091895
"S01006549",39,3.10352139029196
"S01006550",26,2.06901426019464
"S01006551",25,1.98943678864869
"S01006552",30,2.38732414637843
"S01006553",36,2.86478897565412
"S01006554",45,3.58098621956765
"S01006555",34,2.70563403256222
"S01006556",37,2.94436644720006
"S01006557",28,2.22816920328654
"S01006558",163,12.9711278619895
"S01006559",148,11.7774657888003
"S01006560",130,10.3450713009732
"S01006561",111,8.83309934160019
"S01006562",49,3.89929610575144
"S01006563",130,10.3450713009732
"S01006564",174,13.8464800489949
"S01006565",179,14.2443674067246
"S01006566",171,13.6077476343571
"S01006567",169,13.4485926912652
"S01006568",170,13.5281701628111
"S01006569",170,13.5281701628111
"S01006570",171,13.6077476343571
"S01006571",161,12.8119729188976
"S01006572",66,5.25211312203255
"S01006573",122,9.70845152860562
"S01006574",106,8.43521198387045
"S01006575",92,7.32112738222719
"S01006576",132,10.5042262440651
"S01006577",131,10.4246487725191
"S01006578",159,12.6528179758057
"S01006579",171,13.6077476343571
"S01006580",148,11.7774657888003
"S01006581",61,4.85422576430281
"S01006582",181,14.4035223498165
"S01006583",173,13.7669025774489
"S01006584",178,14.1647899351787
"S01006585",181,14.4035223498165
"S01006586",183,14.5626772929084
"S01006587",178,14.1647899351787
"S01006588",180,14.3239448782706
"S01006589",172,13.687325105903
"S01006590",179,14.2443674067246
"S01006591",175,13.9260575205408
"S01006592",162,12.8915503904435
"S01006593",173,13.7669025774489
"S01006594",150,11.9366207318922
"S01006595",166,13.2098602766273
"S01006596",170,13.5281701628111
"S01006597",164,13.0507053335354
"S01006598",151,12.0161982034381
"S01006599",61,4.85422576430281
"S01006600",115,9.15140922778398
"S01006601",143,11.3795784310705
"S01006602",147,11.6978883172543
"S01006603",17,1.35281701628111
"S01006604",31,2.46690161792438
"S01006605",32,2.54647908947033
"S01006606",44,3.5014087480217
"S01006607",46,3.66056369111359
"S01006608",7,0.557042300821634
"S01006609",24,1.90985931710274
"S01006610",22,1.75070437401085
"S01006611",20,1.59154943091895
"S01006612",17,1.35281701628111
"S01006613",8,0.636619772367581
"S01006614",7,0.557042300821634
"S01006615",7,0.557042300821634
"S01006616",8,0.636619772367581
"S01006617",8,0.636619772367581
"S01006618",8,0.636619772367581
"S01006619",8,0.636619772367581
"S01006620",8,0.636619772367581
"S01006621",10,0.795774715459477
"S01006622",9,0.716197243913529
"S01006623",29,2.30774667483248
"S01006624",137,10.9021136017948
"S01006625",122,9.70845152860562
"S01006626",123,9.78802900015156
"S01006627",127,10.1063388863354
"S01006628",144,11.4591559026165
"S01006629",119,9.46971911396777
"S01006630",73,5.80915542285418
"S01006631",59,4.69507082121091
"S01006632",98,7.79859221150287
"S01006633",61,4.85422576430281
"S01006634",60,4.77464829275686
"S01006635",82,6.52535266676771
"S01006636",38,3.02394391874601
"S01006637",164,13.0507053335354
"S01006638",164,13.0507053335354
"S01006639",170,13.5281701628111
"S01006640",161,12.8119729188976
"S01006641",159,12.6528179758057
"S01006642",164,13.0507053335354
"S01006643",157,12.4936630327138
"S01006644",140,11.1408460164327
"S01006645",174,13.8464800489949
"S01006646",183,14.5626772929084
"S01006647",172,13.687325105903
"S01006648",183,14.5626772929084
"S01006649",175,13.9260575205408
"S01006650",167,13.2894377481733
"S01006651",170,13.5281701628111
"S01006652",169,13.4485926912652
"S01006653",150,11.9366207318922
"S01006654",123,9.78802900015156
"S01006655",167,13.2894377481733
"S01006656",170,13.5281701628111
"S01006657",132,10.5042262440651
"S01006658",166,13.2098602766273
"S01006659",162,12.8915503904435
"S01006660",92,7.32112738222719
"S01006661",148,11.7774657888003
"S01006662",95,7.55985979686503
"S01006663",144,11.4591559026165
"S01006664",158,12.5732405042597
"S01006665",158,12.5732405042597
"S01006666",61,4.85422576430281
"S01006667",77,6.12746530903797
"S01006668",130,10.3450713009732
"S01006669",76,6.04788783749202
"S01006670",134,10.663381187157
"S01006671",41,3.26267633338385
"S01006672",69,5.49084553667039
"S01006673",62,4.93380323584876
"S01006674",57,4.53591587811902
"S01006675",64,5.09295817894065
"S01006676",59,4.69507082121091
"S01006677",78,6.20704278058392
"S01006678",55,4.37676093502712
"S01006679",51,4.05845104884333
"S01006680",52,4.13802852038928
"S01006681",43,3.42183127647575
"S01006682",64,5.09295817894065
"S01006683",74,5.88873289440013
"S01006684",61,4.85422576430281
"S01006685",43,3.42183127647575
"S01006686",50,3.97887357729738
"S01006687",51,4.05845104884333
"S01006688",76,6.04788783749202
"S01006689",72,5.72957795130823
"S01006690",65,5.1725356504866
"S01006691",104,8.27605704077856
"S01006692",86,6.8436625529515
"S01006693",51,4.05845104884333
"S01006694",57,4.53591587811902
"S01006695",75,5.96831036594608
"S01006696",66,5.25211312203255
"S01006697",71,5.65000047976228
"S01006698",64,5.09295817894065
"S01006699",84,6.6845076098596
"S01006700",89,7.08239496758934
"S01006701",35,2.78521150410817
"S01006702",44,3.5014087480217
"S01006703",41,3.26267633338385
"S01006704",35,2.78521150410817
"S01006705",45,3.58098621956765
"S01006706",44,3.5014087480217
"S01006707",49,3.89929610575144
"S01006708",32,2.54647908947033
"S01006709",30,2.38732414637843
"S01006710",27,2.14859173174059
"S01006711",31,2.46690161792438
"S01006712",35,2.78521150410817
"S01006713",40,3.18309886183791
"S01006714",55,4.37676093502712
"S01006715",51,4.05845104884333
"S01006716",55,4.37676093502712
"S01006717",44,3.5014087480217
"S01006718",61,4.85422576430281
"S01006719",39,3.10352139029196
"S01006720",41,3.26267633338385
"S01006721",46,3.66056369111359
"S01006722",48,3.81971863420549
"S01006723",43,3.42183127647575
"S01006724",45,3.58098621956765
"S01006725",47,3.74014116265954
"S01006726",47,3.74014116265954
"S01006727",43,3.42183127647575
"S01006728",38,3.02394391874601
"S01006729",50,3.97887357729738
"S01006730",41,3.26267633338385
"S01006731",37,2.94436644720006
"S01006732",1,0.0795774715459477
"S01006733",2,0.159154943091895
"S01006734",2,0.159154943091895
"S01006735",2,0.159154943091895
"S01006736",1,0.0795774715459477
"S01006737",2,0.159154943091895
"S01006738",28,2.22816920328654
"S01006739",31,2.46690161792438
"S01006740",21,1.6711269024649
"S01006741",18,1.43239448782706
"S01006742",17,1.35281701628111
"S01006743",20,1.59154943091895
"S01006744",15,1.19366207318922
"S01006745",16,1.27323954473516
"S01006746",14,1.11408460164327
"S01006747",12,0.954929658551372
"S01006748",15,1.19366207318922
"S01006749",13,1.03450713009732
"S01006750",11,0.875352187005424
"S01006751",12,0.954929658551372
"S01006752",13,1.03450713009732
"S01006753",15,1.19366207318922
"S01006754",15,1.19366207318922
"S01006755",12,0.954929658551372
"S01006756",47,3.74014116265954
"S01006757",27,2.14859173174059
"S01006758",30,2.38732414637843
"S01006759",36,2.86478897565412
"S01006760",24,1.90985931710274
"S01006761",21,1.6711269024649
"S01006762",7,0.557042300821634
"S01006763",4,0.318309886183791
"S01006764",7,0.557042300821634
"S01006765",4,0.318309886183791
"S01006766",4,0.318309886183791
"S01006767",11,0.875352187005424
"S01006768",24,1.90985931710274
"S01006769",13,1.03450713009732
"S01006770",12,0.954929658551372
"S01006771",9,0.716197243913529
"S01006772",11,0.875352187005424
"S01006773",9,0.716197243913529
"S01006774",8,0.636619772367581
"S01006775",39,3.10352139029196
"S01006776",33,2.62605656101627
"S01006777",21,1.6711269024649
"S01006778",25,1.98943678864869
"S01006779",25,1.98943678864869
"S01006780",30,2.38732414637843
"S01006781",16,1.27323954473516
"S01006782",18,1.43239448782706
"S01006783",21,1.6711269024649
"S01006784",18,1.43239448782706
"S01006785",5,0.397887357729738
"S01006786",8,0.636619772367581
"S01006787",10,0.795774715459477
"S01006788",4,0.318309886183791
"S01006789",4,0.318309886183791
"S01006790",4,0.318309886183791
"S01006791",2,0.159154943091895
"S01006792",0,0
"S01006793",2,0.159154943091895
"S01006794",4,0.318309886183791
"S01006795",4,0.318309886183791
"S01006796",4,0.318309886183791
"S01006797",4,0.318309886183791
"S01006798",0,0
"S01006799",4,0.318309886183791
"S01006800",0,0
"S01006801",3,0.238732414637843
"S01006802",1,0.0795774715459477
"S01006803",3,0.238732414637843
"S01006804",3,0.238732414637843
"S01006805",3,0.238732414637843
"S01006806",0,0
