"CODE","1200tobaccoTOTAL2012count","1200tobaccoTOTAL2012density"
"S01006506",11,2.43153385279285
"S01006507",11,2.43153385279285
"S01006508",11,2.43153385279285
"S01006509",11,2.43153385279285
"S01006510",12,2.65258238486492
"S01006511",12,2.65258238486492
"S01006512",0,0
"S01006513",0,0
"S01006514",1,0.221048532072077
"S01006515",0,0
"S01006516",1,0.221048532072077
"S01006517",3,0.663145596216231
"S01006518",1,0.221048532072077
"S01006519",1,0.221048532072077
"S01006520",1,0.221048532072077
"S01006521",4,0.884194128288307
"S01006522",4,0.884194128288307
"S01006523",3,0.663145596216231
"S01006524",4,0.884194128288307
"S01006525",4,0.884194128288307
"S01006526",5,1.10524266036038
"S01006527",7,1.54733972450454
"S01006528",10,2.21048532072077
"S01006529",15,3.31572798108115
"S01006530",14,3.09467944900908
"S01006531",11,2.43153385279285
"S01006532",23,5.08411623765777
"S01006533",18,3.97887357729738
"S01006534",27,5.96831036594608
"S01006535",37,8.17879568666684
"S01006536",67,14.8102516488291
"S01006537",10,2.21048532072077
"S01006538",9,1.98943678864869
"S01006539",18,3.97887357729738
"S01006540",14,3.09467944900908
"S01006541",12,2.65258238486492
"S01006542",7,1.54733972450454
"S01006543",7,1.54733972450454
"S01006544",14,3.09467944900908
"S01006545",14,3.09467944900908
"S01006546",10,2.21048532072077
"S01006547",5,1.10524266036038
"S01006548",6,1.32629119243246
"S01006549",10,2.21048532072077
"S01006550",7,1.54733972450454
"S01006551",7,1.54733972450454
"S01006552",16,3.53677651315323
"S01006553",15,3.31572798108115
"S01006554",20,4.42097064144154
"S01006555",17,3.75782504522531
"S01006556",17,3.75782504522531
"S01006557",12,2.65258238486492
"S01006558",47,10.3892810073876
"S01006559",38,8.39984421873892
"S01006560",18,3.97887357729738
"S01006561",20,4.42097064144154
"S01006562",17,3.75782504522531
"S01006563",23,5.08411623765777
"S01006564",163,36.0309107277485
"S01006565",164,36.2519592598206
"S01006566",124,27.4100179769375
"S01006567",153,33.8204254070278
"S01006568",122,26.9679209127934
"S01006569",82,18.1259796299103
"S01006570",66,14.5892031167571
"S01006571",68,15.0313001809012
"S01006572",14,3.09467944900908
"S01006573",21,4.64201917351361
"S01006574",20,4.42097064144154
"S01006575",31,6.85250449423438
"S01006576",47,10.3892810073876
"S01006577",44,9.72613541117138
"S01006578",93,20.5575134827031
"S01006579",119,26.3047753165771
"S01006580",65,14.368154584685
"S01006581",21,4.64201917351361
"S01006582",162,35.8098621956765
"S01006583",139,30.7257459580187
"S01006584",154,34.0414739390998
"S01006585",163,36.0309107277485
"S01006586",171,37.7992989843251
"S01006587",169,37.357201920181
"S01006588",172,38.0203475163972
"S01006589",146,32.2730856825232
"S01006590",165,36.4730077918927
"S01006591",156,34.483571003244
"S01006592",136,30.0626003618025
"S01006593",148,32.7151827466674
"S01006594",83,18.3470281619824
"S01006595",124,27.4100179769375
"S01006596",141,31.1678430221628
"S01006597",113,24.9784841241447
"S01006598",89,19.6733193544148
"S01006599",19,4.19992210936946
"S01006600",25,5.52621330180192
"S01006601",59,13.0418633922525
"S01006602",87,19.2312222902707
"S01006603",8,1.76838825657661
"S01006604",11,2.43153385279285
"S01006605",11,2.43153385279285
"S01006606",14,3.09467944900908
"S01006607",9,1.98943678864869
"S01006608",2,0.442097064144154
"S01006609",8,1.76838825657661
"S01006610",9,1.98943678864869
"S01006611",9,1.98943678864869
"S01006612",8,1.76838825657661
"S01006613",5,1.10524266036038
"S01006614",4,0.884194128288307
"S01006615",0,0
"S01006616",4,0.884194128288307
"S01006617",5,1.10524266036038
"S01006618",7,1.54733972450454
"S01006619",7,1.54733972450454
"S01006620",7,1.54733972450454
"S01006621",9,1.98943678864869
"S01006622",7,1.54733972450454
"S01006623",8,1.76838825657661
"S01006624",34,7.51565009045061
"S01006625",28,6.18935889801815
"S01006626",30,6.63145596216231
"S01006627",35,7.73669862252269
"S01006628",61,13.4839604563967
"S01006629",28,6.18935889801815
"S01006630",23,5.08411623765777
"S01006631",18,3.97887357729738
"S01006632",27,5.96831036594608
"S01006633",21,4.64201917351361
"S01006634",20,4.42097064144154
"S01006635",23,5.08411623765777
"S01006636",12,2.65258238486492
"S01006637",120,26.5258238486492
"S01006638",128,28.2942121052258
"S01006639",139,30.7257459580187
"S01006640",85,18.7891252261265
"S01006641",97,21.4417076109915
"S01006642",139,30.7257459580187
"S01006643",98,21.6627561430635
"S01006644",58,12.8208148601805
"S01006645",152,33.5993768749557
"S01006646",165,36.4730077918927
"S01006647",159,35.1467165994602
"S01006648",170,37.5782504522531
"S01006649",110,24.3153385279285
"S01006650",63,13.9260575205408
"S01006651",81,17.9049310978382
"S01006652",119,26.3047753165771
"S01006653",43,9.5050868790993
"S01006654",39,8.620892750811
"S01006655",46,10.1682324753155
"S01006656",151,33.3783283428836
"S01006657",41,9.06298981495515
"S01006658",71,15.6944457771175
"S01006659",57,12.5997663281084
"S01006660",42,9.28403834702723
"S01006661",53,11.7155721998201
"S01006662",42,9.28403834702723
"S01006663",52,11.494523667748
"S01006664",62,13.7050089884688
"S01006665",62,13.7050089884688
"S01006666",17,3.75782504522531
"S01006667",23,5.08411623765777
"S01006668",40,8.84194128288307
"S01006669",21,4.64201917351361
"S01006670",44,9.72613541117138
"S01006671",17,3.75782504522531
"S01006672",20,4.42097064144154
"S01006673",19,4.19992210936946
"S01006674",18,3.97887357729738
"S01006675",23,5.08411623765777
"S01006676",24,5.30516476972984
"S01006677",34,7.51565009045061
"S01006678",16,3.53677651315323
"S01006679",16,3.53677651315323
"S01006680",15,3.31572798108115
"S01006681",14,3.09467944900908
"S01006682",21,4.64201917351361
"S01006683",28,6.18935889801815
"S01006684",20,4.42097064144154
"S01006685",17,3.75782504522531
"S01006686",19,4.19992210936946
"S01006687",19,4.19992210936946
"S01006688",27,5.96831036594608
"S01006689",26,5.747261833874
"S01006690",24,5.30516476972984
"S01006691",40,8.84194128288307
"S01006692",32,7.07355302630646
"S01006693",22,4.86306770558569
"S01006694",21,4.64201917351361
"S01006695",16,3.53677651315323
"S01006696",15,3.31572798108115
"S01006697",14,3.09467944900908
"S01006698",21,4.64201917351361
"S01006699",18,3.97887357729738
"S01006700",25,5.52621330180192
"S01006701",17,3.75782504522531
"S01006702",25,5.52621330180192
"S01006703",21,4.64201917351361
"S01006704",20,4.42097064144154
"S01006705",23,5.08411623765777
"S01006706",21,4.64201917351361
"S01006707",20,4.42097064144154
"S01006708",13,2.873630916937
"S01006709",11,2.43153385279285
"S01006710",6,1.32629119243246
"S01006711",9,1.98943678864869
"S01006712",15,3.31572798108115
"S01006713",21,4.64201917351361
"S01006714",22,4.86306770558569
"S01006715",24,5.30516476972984
"S01006716",24,5.30516476972984
"S01006717",26,5.747261833874
"S01006718",21,4.64201917351361
"S01006719",16,3.53677651315323
"S01006720",14,3.09467944900908
"S01006721",15,3.31572798108115
"S01006722",24,5.30516476972984
"S01006723",22,4.86306770558569
"S01006724",19,4.19992210936946
"S01006725",12,2.65258238486492
"S01006726",18,3.97887357729738
"S01006727",18,3.97887357729738
"S01006728",17,3.75782504522531
"S01006729",21,4.64201917351361
"S01006730",13,2.873630916937
"S01006731",14,3.09467944900908
"S01006732",1,0.221048532072077
"S01006733",1,0.221048532072077
"S01006734",1,0.221048532072077
"S01006735",3,0.663145596216231
"S01006736",1,0.221048532072077
"S01006737",3,0.663145596216231
"S01006738",15,3.31572798108115
"S01006739",17,3.75782504522531
"S01006740",13,2.873630916937
"S01006741",9,1.98943678864869
"S01006742",8,1.76838825657661
"S01006743",10,2.21048532072077
"S01006744",14,3.09467944900908
"S01006745",13,2.873630916937
"S01006746",11,2.43153385279285
"S01006747",11,2.43153385279285
"S01006748",11,2.43153385279285
"S01006749",11,2.43153385279285
"S01006750",7,1.54733972450454
"S01006751",9,1.98943678864869
"S01006752",10,2.21048532072077
"S01006753",14,3.09467944900908
"S01006754",12,2.65258238486492
"S01006755",8,1.76838825657661
"S01006756",13,2.873630916937
"S01006757",6,1.32629119243246
"S01006758",10,2.21048532072077
"S01006759",15,3.31572798108115
"S01006760",8,1.76838825657661
"S01006761",4,0.884194128288307
"S01006762",4,0.884194128288307
"S01006763",3,0.663145596216231
"S01006764",5,1.10524266036038
"S01006765",3,0.663145596216231
"S01006766",2,0.442097064144154
"S01006767",8,1.76838825657661
"S01006768",7,1.54733972450454
"S01006769",7,1.54733972450454
"S01006770",7,1.54733972450454
"S01006771",5,1.10524266036038
"S01006772",9,1.98943678864869
"S01006773",6,1.32629119243246
"S01006774",5,1.10524266036038
"S01006775",15,3.31572798108115
"S01006776",13,2.873630916937
"S01006777",10,2.21048532072077
"S01006778",12,2.65258238486492
"S01006779",14,3.09467944900908
"S01006780",15,3.31572798108115
"S01006781",13,2.873630916937
"S01006782",12,2.65258238486492
"S01006783",13,2.873630916937
"S01006784",12,2.65258238486492
"S01006785",2,0.442097064144154
"S01006786",2,0.442097064144154
"S01006787",7,1.54733972450454
"S01006788",2,0.442097064144154
"S01006789",5,1.10524266036038
"S01006790",6,1.32629119243246
"S01006791",0,0
"S01006792",0,0
"S01006793",4,0.884194128288307
"S01006794",4,0.884194128288307
"S01006795",4,0.884194128288307
"S01006796",1,0.221048532072077
"S01006797",3,0.663145596216231
"S01006798",0,0
"S01006799",4,0.884194128288307
"S01006800",0,0
"S01006801",4,0.884194128288307
"S01006802",1,0.221048532072077
"S01006803",4,0.884194128288307
"S01006804",4,0.884194128288307
"S01006805",4,0.884194128288307
"S01006806",0,0
"S01006807",0,0
"S01006808",2,0.442097064144154
"S01006809",2,0.442097064144154
"S01006810",3,0.663145596216231
"S01006811",1,0.221048532072077
"S01006812",0,0
"S01006813",2,0.442097064144154
"S01006814",6,1.32629119243246
"S01006815",6,1.32629119243246
"S01006816",6,1.32629119243246
"S01006817",0,0
"S01006818",2,0.442097064144154
"S01006819",0,0
"S01006820",1,0.221048532072077
"S01006821",0,0
"S01006822",0,0
"S01006823",15,3.31572798108115
"S01006824",14,3.09467944900908
"S01006825",9,1.98943678864869
"S01006826",5,1.10524266036038
"S01006827",16,3.53677651315323
"S01006828",14,3.09467944900908
"S01006829",13,2.873630916937
"S01006830",5,1.10524266036038
"S01006831",10,2.21048532072077
"S01006832",14,3.09467944900908
"S01006833",16,3.53677651315323
"S01006834",3,0.663145596216231
"S01006835",15,3.31572798108115
"S01006836",12,2.65258238486492
"S01006837",3,0.663145596216231
"S01006838",4,0.884194128288307
"S01006839",4,0.884194128288307
"S01006840",4,0.884194128288307
"S01006841",4,0.884194128288307
"S01006842",5,1.10524266036038
"S01006843",5,1.10524266036038
"S01006844",5,1.10524266036038
"S01006845",2,0.442097064144154
"S01006846",3,0.663145596216231
"S01006847",6,1.32629119243246
"S01006848",0,0
"S01006849",4,0.884194128288307
"S01006850",4,0.884194128288307
"S01006851",5,1.10524266036038
"S01006852",2,0.442097064144154
"S01006853",0,0
"S01006854",2,0.442097064144154
"S01006855",0,0
"S01006856",2,0.442097064144154
"S01006857",1,0.221048532072077
"S01006858",0,0
"S01006859",8,1.76838825657661
"S01006860",13,2.873630916937
"S01006861",8,1.76838825657661
"S01006862",13,2.873630916937
"S01006863",8,1.76838825657661
"S01006864",8,1.76838825657661
"S01006865",14,3.09467944900908
"S01006866",14,3.09467944900908
"S01006867",8,1.76838825657661
"S01006868",14,3.09467944900908
"S01006869",2,0.442097064144154
"S01006870",1,0.221048532072077
"S01006871",1,0.221048532072077
"S01006872",0,0
"S01006873",0,0
"S01006874",0,0
"S01006875",3,0.663145596216231
"S01006876",2,0.442097064144154
"S01006877",0,0
"S01006878",2,0.442097064144154
"S01006879",0,0
"S01006880",0,0
"S01006881",0,0
"S01006882",4,0.884194128288307
"S01006883",5,1.10524266036038
"S01006884",5,1.10524266036038
"S01006885",4,0.884194128288307
