"CODE","1600alcoholOn2012count","1600alcoholOn2012density"
"S01006506",4,0.497359197162173
"S01006507",4,0.497359197162173
"S01006508",3,0.37301939787163
"S01006509",5,0.621698996452716
"S01006510",5,0.621698996452716
"S01006511",5,0.621698996452716
"S01006512",1,0.124339799290543
"S01006513",1,0.124339799290543
"S01006514",2,0.248679598581086
"S01006515",1,0.124339799290543
"S01006516",1,0.124339799290543
"S01006517",1,0.124339799290543
"S01006518",0,0
"S01006519",0,0
"S01006520",0,0
"S01006521",2,0.248679598581086
"S01006522",1,0.124339799290543
"S01006523",1,0.124339799290543
"S01006524",1,0.124339799290543
"S01006525",0,0
"S01006526",5,0.621698996452716
"S01006527",4,0.497359197162173
"S01006528",3,0.37301939787163
"S01006529",8,0.994718394324346
"S01006530",3,0.37301939787163
"S01006531",4,0.497359197162173
"S01006532",23,2.85981538368249
"S01006533",13,1.61641739077706
"S01006534",52,6.46566956310825
"S01006535",80,9.94718394324346
"S01006536",146,18.1536106964193
"S01006537",5,0.621698996452716
"S01006538",6,0.746038795743259
"S01006539",13,1.61641739077706
"S01006540",7,0.870378595033803
"S01006541",7,0.870378595033803
"S01006542",5,0.621698996452716
"S01006543",6,0.746038795743259
"S01006544",10,1.24339799290543
"S01006545",9,1.11905819361489
"S01006546",9,1.11905819361489
"S01006547",2,0.248679598581086
"S01006548",4,0.497359197162173
"S01006549",9,1.11905819361489
"S01006550",6,0.746038795743259
"S01006551",3,0.37301939787163
"S01006552",2,0.248679598581086
"S01006553",6,0.746038795743259
"S01006554",5,0.621698996452716
"S01006555",2,0.248679598581086
"S01006556",2,0.248679598581086
"S01006557",2,0.248679598581086
"S01006558",117,14.5477565169936
"S01006559",92,11.43926153473
"S01006560",58,7.21170835885151
"S01006561",29,3.60585417942575
"S01006562",7,0.870378595033803
"S01006563",34,4.22755317587847
"S01006564",188,23.3758822666221
"S01006565",189,23.5002220659127
"S01006566",181,22.5055036715883
"S01006567",187,23.2515424673316
"S01006568",182,22.6298434708789
"S01006569",148,18.4022902950004
"S01006570",142,17.6562514992571
"S01006571",136,16.9102127035139
"S01006572",13,1.61641739077706
"S01006573",69,8.57944615104748
"S01006574",64,7.95774715459477
"S01006575",64,7.95774715459477
"S01006576",113,14.0503973198314
"S01006577",97,12.0609605311827
"S01006578",153,19.0239892914531
"S01006579",171,21.2621056786829
"S01006580",129,16.0398341084801
"S01006581",24,2.98415518297304
"S01006582",187,23.2515424673316
"S01006583",186,23.127202668041
"S01006584",189,23.5002220659127
"S01006585",190,23.6245618652032
"S01006586",187,23.2515424673316
"S01006587",195,24.2462608616559
"S01006588",196,24.3706006609465
"S01006589",195,24.2462608616559
"S01006590",184,22.87852306946
"S01006591",180,22.3811638722978
"S01006592",175,21.7594648758451
"S01006593",180,22.3811638722978
"S01006594",158,19.6456882879058
"S01006595",180,22.3811638722978
"S01006596",179,22.2568240730072
"S01006597",175,21.7594648758451
"S01006598",159,19.7700280871964
"S01006599",10,1.24339799290543
"S01006600",60,7.46038795743259
"S01006601",128,15.9154943091895
"S01006602",157,19.5213484886153
"S01006603",2,0.248679598581086
"S01006604",1,0.124339799290543
"S01006605",2,0.248679598581086
"S01006606",3,0.37301939787163
"S01006607",3,0.37301939787163
"S01006608",2,0.248679598581086
"S01006609",3,0.37301939787163
"S01006610",3,0.37301939787163
"S01006611",2,0.248679598581086
"S01006612",2,0.248679598581086
"S01006613",3,0.37301939787163
"S01006614",3,0.37301939787163
"S01006615",2,0.248679598581086
"S01006616",3,0.37301939787163
"S01006617",4,0.497359197162173
"S01006618",4,0.497359197162173
"S01006619",4,0.497359197162173
"S01006620",4,0.497359197162173
"S01006621",4,0.497359197162173
"S01006622",4,0.497359197162173
"S01006623",3,0.37301939787163
"S01006624",139,17.2832321013855
"S01006625",40,4.97359197162173
"S01006626",80,9.94718394324346
"S01006627",99,12.3096401297638
"S01006628",157,19.5213484886153
"S01006629",29,3.60585417942575
"S01006630",7,0.870378595033803
"S01006631",18,2.23811638722978
"S01006632",32,3.97887357729738
"S01006633",7,0.870378595033803
"S01006634",6,0.746038795743259
"S01006635",22,2.73547558439195
"S01006636",4,0.497359197162173
"S01006637",184,22.87852306946
"S01006638",181,22.5055036715883
"S01006639",195,24.2462608616559
"S01006640",145,18.0292708971288
"S01006641",147,18.2779504957099
"S01006642",187,23.2515424673316
"S01006643",162,20.143047485068
"S01006644",100,12.4339799290543
"S01006645",199,24.7436200588181
"S01006646",201,24.9922996573992
"S01006647",198,24.6192802595276
"S01006648",197,24.494940460237
"S01006649",187,23.2515424673316
"S01006650",140,17.4075719006761
"S01006651",158,19.6456882879058
"S01006652",187,23.2515424673316
"S01006653",29,3.60585417942575
"S01006654",22,2.73547558439195
"S01006655",66,8.20642675317585
"S01006656",186,23.127202668041
"S01006657",23,2.85981538368249
"S01006658",117,14.5477565169936
"S01006659",66,8.20642675317585
"S01006660",17,2.11377658793923
"S01006661",42,5.22227157020282
"S01006662",19,2.36245618652032
"S01006663",42,5.22227157020282
"S01006664",82,10.1958635418245
"S01006665",90,11.1905819361489
"S01006666",13,1.61641739077706
"S01006667",17,2.11377658793923
"S01006668",44,5.4709511687839
"S01006669",17,2.11377658793923
"S01006670",74,9.2011451475002
"S01006671",11,1.36773779219598
"S01006672",14,1.74075719006761
"S01006673",12,1.49207759148652
"S01006674",11,1.36773779219598
"S01006675",7,0.870378595033803
"S01006676",9,1.11905819361489
"S01006677",15,1.86509698935815
"S01006678",7,0.870378595033803
"S01006679",4,0.497359197162173
"S01006680",6,0.746038795743259
"S01006681",2,0.248679598581086
"S01006682",7,0.870378595033803
"S01006683",11,1.36773779219598
"S01006684",6,0.746038795743259
"S01006685",3,0.37301939787163
"S01006686",2,0.248679598581086
"S01006687",2,0.248679598581086
"S01006688",3,0.37301939787163
"S01006689",8,0.994718394324346
"S01006690",6,0.746038795743259
"S01006691",16,1.98943678864869
"S01006692",14,1.74075719006761
"S01006693",2,0.248679598581086
"S01006694",1,0.124339799290543
"S01006695",2,0.248679598581086
"S01006696",2,0.248679598581086
"S01006697",3,0.37301939787163
"S01006698",1,0.124339799290543
"S01006699",5,0.621698996452716
"S01006700",5,0.621698996452716
"S01006701",2,0.248679598581086
"S01006702",2,0.248679598581086
"S01006703",2,0.248679598581086
"S01006704",3,0.37301939787163
"S01006705",2,0.248679598581086
"S01006706",3,0.37301939787163
"S01006707",3,0.37301939787163
"S01006708",2,0.248679598581086
"S01006709",2,0.248679598581086
"S01006710",1,0.124339799290543
"S01006711",2,0.248679598581086
"S01006712",2,0.248679598581086
"S01006713",2,0.248679598581086
"S01006714",1,0.124339799290543
