"CODE","4000alcoholOn2016count","4000alcoholOn2016density"
"S01006506",5,0.0994718394324346
"S01006507",5,0.0994718394324346
"S01006508",5,0.0994718394324346
"S01006509",5,0.0994718394324346
"S01006510",5,0.0994718394324346
"S01006511",5,0.0994718394324346
"S01006512",5,0.0994718394324346
"S01006513",5,0.0994718394324346
"S01006514",5,0.0994718394324346
"S01006515",5,0.0994718394324346
"S01006516",6,0.119366207318922
"S01006517",10,0.198943678864869
"S01006518",5,0.0994718394324346
"S01006519",7,0.139260575205408
"S01006520",5,0.0994718394324346
"S01006521",43,0.855457819118937
"S01006522",11,0.218838046751356
"S01006523",11,0.218838046751356
"S01006524",9,0.179049310978382
"S01006525",6,0.119366207318922
"S01006526",147,2.92447207931358
"S01006527",155,3.08362702240547
"S01006528",171,3.40193690858926
"S01006529",192,3.81971863420549
"S01006530",183,3.64066932322711
"S01006531",178,3.54119748379467
"S01006532",199,3.9589792094109
"S01006533",192,3.81971863420549
"S01006534",204,4.05845104884333
"S01006535",204,4.05845104884333
"S01006536",206,4.0982397846163
"S01006537",169,3.36214817281629
"S01006538",169,3.36214817281629
"S01006539",192,3.81971863420549
"S01006540",184,3.66056369111359
"S01006541",181,3.60088058745413
"S01006542",133,2.64595092890276
"S01006543",144,2.86478897565412
"S01006544",187,3.72024679477305
"S01006545",184,3.66056369111359
"S01006546",182,3.62077495534062
"S01006547",48,0.954929658551372
"S01006548",125,2.48679598581086
"S01006549",183,3.64066932322711
"S01006550",161,3.20299322972439
"S01006551",68,1.35281701628111
"S01006552",128,2.54647908947033
"S01006553",185,3.68045805900008
"S01006554",189,3.76003553054603
"S01006555",79,1.57165506303247
"S01006556",168,3.3422538049298
"S01006557",25,0.497359197162173
"S01006558",207,4.11813415250279
"S01006559",207,4.11813415250279
"S01006560",206,4.0982397846163
"S01006561",207,4.11813415250279
"S01006562",196,3.89929610575144
"S01006563",206,4.0982397846163
"S01006564",205,4.07834541672982
"S01006565",205,4.07834541672982
"S01006566",207,4.11813415250279
"S01006567",205,4.07834541672982
"S01006568",206,4.0982397846163
"S01006569",206,4.0982397846163
"S01006570",206,4.0982397846163
"S01006571",206,4.0982397846163
"S01006572",204,4.05845104884333
"S01006573",205,4.07834541672982
"S01006574",205,4.07834541672982
"S01006575",205,4.07834541672982
"S01006576",205,4.07834541672982
