"CODE","2000tobaccoTOTAL2012count","2000tobaccoTOTAL2012density"
"S01006506",13,1.03450713009732
"S01006507",12,0.954929658551372
"S01006508",13,1.03450713009732
"S01006509",13,1.03450713009732
"S01006510",13,1.03450713009732
"S01006511",13,1.03450713009732
"S01006512",6,0.477464829275686
"S01006513",2,0.159154943091895
"S01006514",7,0.557042300821634
"S01006515",2,0.159154943091895
"S01006516",3,0.238732414637843
"S01006517",5,0.397887357729738
"S01006518",5,0.397887357729738
"S01006519",5,0.397887357729738
"S01006520",4,0.318309886183791
"S01006521",14,1.11408460164327
"S01006522",6,0.477464829275686
"S01006523",5,0.397887357729738
"S01006524",5,0.397887357729738
"S01006525",5,0.397887357729738
"S01006526",22,1.75070437401085
"S01006527",22,1.75070437401085
"S01006528",23,1.8302818455568
"S01006529",53,4.21760599193523
"S01006530",34,2.70563403256222
"S01006531",28,2.22816920328654
"S01006532",89,7.08239496758934
"S01006533",58,4.61549334966497
"S01006534",124,9.86760647169751
"S01006535",166,13.2098602766273
"S01006536",199,15.8359168376436
"S01006537",23,1.8302818455568
"S01006538",24,1.90985931710274
"S01006539",58,4.61549334966497
"S01006540",38,3.02394391874601
"S01006541",32,2.54647908947033
"S01006542",23,1.8302818455568
"S01006543",21,1.6711269024649
"S01006544",47,3.74014116265954
"S01006545",52,4.13802852038928
"S01006546",33,2.62605656101627
"S01006547",21,1.6711269024649
"S01006548",22,1.75070437401085
"S01006549",41,3.26267633338385
"S01006550",25,1.98943678864869
"S01006551",24,1.90985931710274
"S01006552",31,2.46690161792438
"S01006553",38,3.02394391874601
"S01006554",46,3.66056369111359
"S01006555",35,2.78521150410817
"S01006556",39,3.10352139029196
"S01006557",25,1.98943678864869
"S01006558",209,16.6316915531031
"S01006559",189,15.0401421221841
"S01006560",165,13.1302828050814
"S01006561",140,11.1408460164327
"S01006562",51,4.05845104884333
"S01006563",160,12.7323954473516
"S01006564",224,17.8253536262923
"S01006565",230,18.302818455568
"S01006566",220,17.5070437401085
"S01006567",218,17.3478887970166
"S01006568",217,17.2683113254706
"S01006569",215,17.1091563823787
"S01006570",214,17.0295789108328
"S01006571",206,16.3929591384652
"S01006572",82,6.52535266676771
"S01006573",160,12.7323954473516
