"CODE","2000alcoholOn2012count","2000alcoholOn2012density"
"S01006506",6,0.477464829275686
"S01006507",5,0.397887357729738
"S01006508",5,0.397887357729738
"S01006509",5,0.397887357729738
"S01006510",6,0.477464829275686
"S01006511",6,0.477464829275686
"S01006512",2,0.159154943091895
"S01006513",2,0.159154943091895
"S01006514",4,0.318309886183791
"S01006515",2,0.159154943091895
"S01006516",2,0.159154943091895
"S01006517",1,0.0795774715459477
"S01006518",0,0
"S01006519",0,0
"S01006520",0,0
"S01006521",4,0.318309886183791
"S01006522",2,0.159154943091895
"S01006523",1,0.0795774715459477
"S01006524",1,0.0795774715459477
"S01006525",1,0.0795774715459477
"S01006526",6,0.477464829275686
"S01006527",6,0.477464829275686
"S01006528",7,0.557042300821634
"S01006529",25,1.98943678864869
"S01006530",9,0.716197243913529
"S01006531",8,0.636619772367581
"S01006532",70,5.57042300821634
"S01006533",38,3.02394391874601
"S01006534",115,9.15140922778398
"S01006535",153,12.17535314653
"S01006536",183,14.5626772929084
"S01006537",10,0.795774715459477
"S01006538",9,0.716197243913529
"S01006539",30,2.38732414637843
"S01006540",14,1.11408460164327
"S01006541",11,0.875352187005424
"S01006542",9,0.716197243913529
"S01006543",9,0.716197243913529
"S01006544",16,1.27323954473516
"S01006545",28,2.22816920328654
"S01006546",11,0.875352187005424
"S01006547",3,0.238732414637843
"S01006548",10,0.795774715459477
"S01006549",12,0.954929658551372
"S01006550",10,0.795774715459477
"S01006551",4,0.318309886183791
"S01006552",5,0.397887357729738
"S01006553",11,0.875352187005424
"S01006554",11,0.875352187005424
"S01006555",2,0.159154943091895
"S01006556",7,0.557042300821634
"S01006557",2,0.159154943091895
"S01006558",186,14.8014097075463
"S01006559",170,13.5281701628111
"S01006560",134,10.663381187157
"S01006561",98,7.79859221150287
"S01006562",13,1.03450713009732
"S01006563",116,9.23098669932993
"S01006564",199,15.8359168376436
"S01006565",210,16.711269024649
"S01006566",198,15.7563393660976
"S01006567",200,15.9154943091895
"S01006568",194,15.4380294799138
"S01006569",191,15.199297065276
"S01006570",189,15.0401421221841
"S01006571",188,14.9605646506382
"S01006572",59,4.69507082121091
"S01006573",135,10.7429586587029
"S01006574",127,10.1063388863354
"S01006575",122,9.70845152860562
"S01006576",167,13.2894377481733
"S01006577",157,12.4936630327138
"S01006578",188,14.9605646506382
"S01006579",193,15.3584520083679
"S01006580",181,14.4035223498165
"S01006581",68,5.41126806512444
"S01006582",202,16.0746492522814
"S01006583",192,15.278874536822
"S01006584",191,15.199297065276
"S01006585",193,15.3584520083679
"S01006586",209,16.6316915531031
"S01006587",201,15.9950717807355
"S01006588",203,16.1542267238274
"S01006589",205,16.3133816669193
"S01006590",200,15.9154943091895
