"CODE","5000tobaccoTOTAL2016count","5000tobaccoTOTAL2016density"
"S01006830",12,0.15278874536822
"S01006831",12,0.15278874536822
"S01006832",12,0.15278874536822
"S01006833",12,0.15278874536822
"S01006834",12,0.15278874536822
"S01006835",12,0.15278874536822
"S01006836",12,0.15278874536822
"S01006837",12,0.15278874536822
"S01006838",12,0.15278874536822
"S01006839",6,0.0763943726841098
"S01006840",6,0.0763943726841098
"S01006841",6,0.0763943726841098
"S01006842",6,0.0763943726841098
"S01006843",6,0.0763943726841098
"S01006844",6,0.0763943726841098
"S01006845",6,0.0763943726841098
"S01006846",6,0.0763943726841098
"S01006847",6,0.0763943726841098
"S01006848",59,0.751211331393746
"S01006849",13,0.165521140815571
"S01006850",10,0.127323954473516
"S01006851",6,0.0763943726841098
"S01006852",6,0.0763943726841098
"S01006853",7,0.0891267681314614
"S01006854",5,0.0636619772367581
"S01006855",1,0.0127323954473516
"S01006856",3,0.0381971863420549
"S01006857",2,0.0254647908947033
"S01006858",0,0
"S01006859",9,0.114591559026165
"S01006860",9,0.114591559026165
"S01006861",9,0.114591559026165
"S01006862",9,0.114591559026165
"S01006863",9,0.114591559026165
"S01006864",9,0.114591559026165
"S01006865",9,0.114591559026165
"S01006866",9,0.114591559026165
"S01006867",9,0.114591559026165
"S01006868",9,0.114591559026165
"S01006869",4,0.0509295817894065
"S01006870",5,0.0636619772367581
"S01006871",5,0.0636619772367581
"S01006872",9,0.114591559026165
"S01006873",10,0.127323954473516
"S01006874",5,0.0636619772367581
"S01006875",1,0.0127323954473516
"S01006876",1,0.0127323954473516
"S01006877",1,0.0127323954473516
"S01006878",1,0.0127323954473516
"S01006879",1,0.0127323954473516
"S01006880",1,0.0127323954473516
"S01006881",3,0.0381971863420549
"S01006882",4,0.0509295817894065
"S01006883",4,0.0509295817894065
"S01006884",4,0.0509295817894065
"S01006885",4,0.0509295817894065
"S01006886",4,0.0509295817894065
"S01006887",4,0.0509295817894065
"S01006888",2,0.0254647908947033
"S01006889",4,0.0509295817894065
"S01006890",4,0.0509295817894065
"S01006891",3,0.0381971863420549
"S01006892",3,0.0381971863420549
"S01006893",4,0.0509295817894065
"S01006894",17,0.216450722604978
"S01006895",17,0.216450722604978
"S01006896",17,0.216450722604978
"S01006897",17,0.216450722604978
"S01006898",17,0.216450722604978
"S01006899",17,0.216450722604978
"S01006900",17,0.216450722604978
"S01006901",17,0.216450722604978
"S01006902",18,0.229183118052329
"S01006903",21,0.267380304394384
"S01006904",20,0.254647908947033
"S01006905",20,0.254647908947033
"S01006906",18,0.229183118052329
"S01006907",18,0.229183118052329
"S01006908",17,0.216450722604978
"S01006909",17,0.216450722604978
"S01006910",7,0.0891267681314614
"S01006911",17,0.216450722604978
"S01006912",20,0.254647908947033
"S01006913",17,0.216450722604978
"S01006914",2,0.0254647908947033
"S01006915",1,0.0127323954473516
"S01006916",8,0.101859163578813
"S01006917",6,0.0763943726841098
"S01006918",7,0.0891267681314614
"S01006919",7,0.0891267681314614
"S01006920",6,0.0763943726841098
"S01006921",6,0.0763943726841098
"S01006922",7,0.0891267681314614
"S01006923",6,0.0763943726841098
"S01006924",12,0.15278874536822
"S01006925",7,0.0891267681314614
"S01006926",6,0.0763943726841098
"S01006927",9,0.114591559026165
"S01006928",6,0.0763943726841098
"S01006929",11,0.140056349920868
"S01006930",10,0.127323954473516
"S01006931",8,0.101859163578813
"S01006932",9,0.114591559026165
"S01006933",10,0.127323954473516
"S01006934",8,0.101859163578813
"S01006935",9,0.114591559026165
"S01006936",9,0.114591559026165
"S01006937",9,0.114591559026165
"S01006938",9,0.114591559026165
"S01006939",9,0.114591559026165
"S01006940",9,0.114591559026165
"S01006941",9,0.114591559026165
"S01006942",8,0.101859163578813
"S01006943",9,0.114591559026165
"S01006944",8,0.101859163578813
"S01006945",9,0.114591559026165
"S01006946",3,0.0381971863420549
"S01006947",3,0.0381971863420549
"S01006948",3,0.0381971863420549
"S01006949",14,0.178253536262923
"S01006950",4,0.0509295817894065
"S01006951",3,0.0381971863420549
"S01006952",5,0.0636619772367581
"S01006953",3,0.0381971863420549
"S01006954",7,0.0891267681314614
"S01006955",3,0.0381971863420549
"S01006956",3,0.0381971863420549
