"CODE","1200alcoholTOTAL2016count","1200alcoholTOTAL2016density"
"S01006506",13,2.873630916937
"S01006507",12,2.65258238486492
"S01006508",13,2.873630916937
"S01006509",12,2.65258238486492
"S01006510",14,3.09467944900908
"S01006511",14,3.09467944900908
"S01006512",0,0
"S01006513",1,0.221048532072077
"S01006514",2,0.442097064144154
"S01006515",0,0
"S01006516",0,0
"S01006517",4,0.884194128288307
"S01006518",4,0.884194128288307
"S01006519",4,0.884194128288307
"S01006520",4,0.884194128288307
"S01006521",8,1.76838825657661
"S01006522",6,1.32629119243246
"S01006523",5,1.10524266036038
"S01006524",9,1.98943678864869
"S01006525",8,1.76838825657661
"S01006526",10,2.21048532072077
"S01006527",12,2.65258238486492
"S01006528",14,3.09467944900908
"S01006529",19,4.19992210936946
"S01006530",15,3.31572798108115
"S01006531",13,2.873630916937
"S01006532",31,6.85250449423438
"S01006533",26,5.747261833874
"S01006534",41,9.06298981495515
"S01006535",63,13.9260575205408
"S01006536",126,27.8521150410817
"S01006537",17,3.75782504522531
"S01006538",15,3.31572798108115
"S01006539",25,5.52621330180192
"S01006540",21,4.64201917351361
"S01006541",19,4.19992210936946
"S01006542",11,2.43153385279285
"S01006543",13,2.873630916937
"S01006544",26,5.747261833874
"S01006545",26,5.747261833874
"S01006546",17,3.75782504522531
"S01006547",7,1.54733972450454
"S01006548",8,1.76838825657661
"S01006549",17,3.75782504522531
"S01006550",11,2.43153385279285
"S01006551",9,1.98943678864869
"S01006552",19,4.19992210936946
"S01006553",20,4.42097064144154
"S01006554",20,4.42097064144154
"S01006555",20,4.42097064144154
"S01006556",20,4.42097064144154
"S01006557",14,3.09467944900908
"S01006558",69,15.2523487129733
"S01006559",75,16.5786399054058
"S01006560",27,5.96831036594608
"S01006561",30,6.63145596216231
"S01006562",18,3.97887357729738
"S01006563",25,5.52621330180192
"S01006564",330,72.9460155837854
"S01006565",336,74.2723067762178
"S01006566",221,48.851725587929
"S01006567",295,65.2093169612627
"S01006568",233,51.5043079727939
"S01006569",142,31.3888915542349
"S01006570",126,27.8521150410817
"S01006571",132,29.1784062335141
"S01006572",26,5.747261833874
