"CODE","1000alcoholOn2016count","1000alcoholOn2016density"
"S01006506",8,2.54647908947033
"S01006507",6,1.90985931710274
"S01006508",6,1.90985931710274
"S01006509",7,2.22816920328654
"S01006510",7,2.22816920328654
"S01006511",9,2.86478897565412
"S01006512",0,0
"S01006513",0,0
"S01006514",1,0.318309886183791
"S01006515",0,0
"S01006516",0,0
"S01006517",1,0.318309886183791
"S01006518",2,0.636619772367581
"S01006519",2,0.636619772367581
"S01006520",1,0.318309886183791
"S01006521",5,1.59154943091895
"S01006522",2,0.636619772367581
"S01006523",2,0.636619772367581
"S01006524",2,0.636619772367581
"S01006525",2,0.636619772367581
"S01006526",5,1.59154943091895
"S01006527",5,1.59154943091895
"S01006528",4,1.27323954473516
"S01006529",8,2.54647908947033
"S01006530",6,1.90985931710274
"S01006531",5,1.59154943091895
"S01006532",8,2.54647908947033
"S01006533",11,3.5014087480217
"S01006534",15,4.77464829275686
"S01006535",17,5.41126806512444
"S01006536",63,20.0535228295788
"S01006537",8,2.54647908947033
"S01006538",7,2.22816920328654
"S01006539",7,2.22816920328654
"S01006540",4,1.27323954473516
"S01006541",8,2.54647908947033
"S01006542",4,1.27323954473516
"S01006543",5,1.59154943091895
"S01006544",11,3.5014087480217
"S01006545",12,3.81971863420549
"S01006546",8,2.54647908947033
"S01006547",3,0.954929658551372
"S01006548",3,0.954929658551372
"S01006549",7,2.22816920328654
"S01006550",3,0.954929658551372
"S01006551",3,0.954929658551372
"S01006552",5,1.59154943091895
"S01006553",5,1.59154943091895
"S01006554",6,1.90985931710274
"S01006555",7,2.22816920328654
"S01006556",7,2.22816920328654
"S01006557",2,0.636619772367581
"S01006558",11,3.5014087480217
"S01006559",14,4.45633840657307
"S01006560",11,3.5014087480217
"S01006561",6,1.90985931710274
"S01006562",6,1.90985931710274
"S01006563",4,1.27323954473516
"S01006564",210,66.845076098596
"S01006565",235,74.8028232531908
"S01006566",91,28.966199642725
"S01006567",180,57.2957795130823
"S01006568",103,32.7859182769304
"S01006569",61,19.4169030572112
"S01006570",58,18.4619733986599
"S01006571",65,20.6901426019464
"S01006572",13,4.13802852038928
"S01006573",13,4.13802852038928
"S01006574",14,4.45633840657307
"S01006575",21,6.6845076098596
"S01006576",45,14.3239448782706
"S01006577",39,12.4140855611678
"S01006578",89,28.3295798703574
"S01006579",141,44.8816939519145
"S01006580",65,20.6901426019464
"S01006581",16,5.09295817894065
"S01006582",257,81.8056407492342
"S01006583",208,66.2084563262285
"S01006584",201,63.9802871229419
"S01006585",242,77.0309924564773
"S01006586",274,87.2169088143586
"S01006587",268,85.3070494972559
"S01006588",264,84.0338099525207
"S01006589",220,70.0281749604339
"S01006590",270,85.9436692696235
"S01006591",244,77.6676122288449
"S01006592",141,44.8816939519145
"S01006593",238,75.7577529117422
"S01006594",70,22.2816920328653
"S01006595",138,43.9267642933631
"S01006596",178,56.6591597407147
"S01006597",134,42.653524748628
"S01006598",25,7.95774715459477
"S01006599",6,1.90985931710274
"S01006600",14,4.45633840657307
"S01006601",30,9.54929658551372
"S01006602",38,12.095775674984
"S01006603",2,0.636619772367581
"S01006604",4,1.27323954473516
"S01006605",4,1.27323954473516
"S01006606",5,1.59154943091895
"S01006607",3,0.954929658551372
"S01006608",0,0
"S01006609",2,0.636619772367581
"S01006610",2,0.636619772367581
"S01006611",3,0.954929658551372
"S01006612",0,0
"S01006613",1,0.318309886183791
"S01006614",3,0.954929658551372
"S01006615",0,0
"S01006616",3,0.954929658551372
"S01006617",4,1.27323954473516
"S01006618",3,0.954929658551372
"S01006619",5,1.59154943091895
"S01006620",5,1.59154943091895
"S01006621",4,1.27323954473516
"S01006622",4,1.27323954473516
"S01006623",2,0.636619772367581
"S01006624",13,4.13802852038928
"S01006625",8,2.54647908947033
"S01006626",8,2.54647908947033
"S01006627",12,3.81971863420549
"S01006628",39,12.4140855611678
"S01006629",8,2.54647908947033
"S01006630",4,1.27323954473516
"S01006631",4,1.27323954473516
"S01006632",8,2.54647908947033
"S01006633",6,1.90985931710274
"S01006634",7,2.22816920328654
"S01006635",8,2.54647908947033
"S01006636",4,1.27323954473516
"S01006637",159,50.6112719032227
"S01006638",164,52.2028213341417
"S01006639",207,65.8901464400447
"S01006640",85,27.0563403256222
"S01006641",81,25.783100780887
"S01006642",136,43.2901445209955
"S01006643",82,26.1014106670708
"S01006644",29,9.23098669932993
"S01006645",165,52.5211312203255
"S01006646",246,78.3042320012125
"S01006647",210,66.845076098596
"S01006648",252,80.2140913183153
"S01006649",59,18.7802832848437
"S01006650",24,7.63943726841098
"S01006651",31,9.86760647169751
"S01006652",74,23.5549315776005
"S01006653",9,2.86478897565412
"S01006654",5,1.59154943091895
"S01006655",10,3.18309886183791
"S01006656",145,46.1549334966496
"S01006657",13,4.13802852038928
"S01006658",29,9.23098669932993
