"CODE","1000alcoholTOTAL2012count","1000alcoholTOTAL2012density"
"S01006506",12,3.81971863420549
"S01006507",9,2.86478897565412
"S01006508",9,2.86478897565412
"S01006509",11,3.5014087480217
"S01006510",11,3.5014087480217
"S01006511",13,4.13802852038928
"S01006512",0,0
"S01006513",0,0
"S01006514",1,0.318309886183791
"S01006515",0,0
"S01006516",0,0
"S01006517",6,1.90985931710274
"S01006518",3,0.954929658551372
"S01006519",3,0.954929658551372
"S01006520",2,0.636619772367581
"S01006521",6,1.90985931710274
"S01006522",7,2.22816920328654
"S01006523",7,2.22816920328654
"S01006524",6,1.90985931710274
"S01006525",7,2.22816920328654
"S01006526",9,2.86478897565412
"S01006527",9,2.86478897565412
"S01006528",10,3.18309886183791
"S01006529",15,4.77464829275686
"S01006530",10,3.18309886183791
"S01006531",11,3.5014087480217
"S01006532",18,5.72957795130823
"S01006533",18,5.72957795130823
"S01006534",29,9.23098669932993
"S01006535",32,10.1859163578813
"S01006536",94,29.9211293012763
"S01006537",14,4.45633840657307
"S01006538",14,4.45633840657307
"S01006539",14,4.45633840657307
"S01006540",11,3.5014087480217
"S01006541",15,4.77464829275686
"S01006542",9,2.86478897565412
"S01006543",8,2.54647908947033
"S01006544",17,5.41126806512444
"S01006545",19,6.04788783749202
"S01006546",15,4.77464829275686
"S01006547",8,2.54647908947033
"S01006548",9,2.86478897565412
"S01006549",14,4.45633840657307
"S01006550",9,2.86478897565412
"S01006551",7,2.22816920328654
"S01006552",14,4.45633840657307
"S01006553",11,3.5014087480217
"S01006554",14,4.45633840657307
"S01006555",18,5.72957795130823
"S01006556",16,5.09295817894065
"S01006557",8,2.54647908947033
"S01006558",29,9.23098669932993
"S01006559",28,8.91267681314614
"S01006560",21,6.6845076098596
"S01006561",15,4.77464829275686
"S01006562",12,3.81971863420549
"S01006563",13,4.13802852038928
"S01006564",243,77.3493023426611
"S01006565",276,87.8535285867262
"S01006566",119,37.8788764558711
"S01006567",219,69.7098650742502
"S01006568",140,44.5633840657307
"S01006569",88,28.0112699841736
"S01006570",90,28.6478897565412
"S01006571",95,30.2394391874601
"S01006572",19,6.04788783749202
"S01006573",24,7.63943726841098
"S01006574",23,7.32112738222719
"S01006575",39,12.4140855611678
"S01006576",66,21.0084524881302
"S01006577",56,17.8253536262923
"S01006578",118,37.5605665696873
"S01006579",175,55.7042300821634
"S01006580",95,30.2394391874601
"S01006581",28,8.91267681314614
"S01006582",279,88.8084582452776
"S01006583",230,73.2112738222719
"S01006584",238,75.7577529117422
"S01006585",278,88.4901483590938
"S01006586",311,98.9943746031589
"S01006587",292,92.9464867656669
"S01006588",295,93.9014164242183
"S01006589",237,75.4394430255584
"S01006590",292,92.9464867656669
"S01006591",264,84.0338099525207
"S01006592",165,52.5211312203255
"S01006593",258,82.123950635418
"S01006594",99,31.5126787321953
"S01006595",182,57.9323992854499
"S01006596",200,63.6619772367581
"S01006597",162,51.5662015617741
"S01006598",48,15.278874536822
"S01006599",13,4.13802852038928
"S01006600",23,7.32112738222719
"S01006601",48,15.278874536822
"S01006602",61,19.4169030572112
"S01006603",7,2.22816920328654
"S01006604",9,2.86478897565412
"S01006605",6,1.90985931710274
"S01006606",10,3.18309886183791
"S01006607",6,1.90985931710274
"S01006608",0,0
"S01006609",4,1.27323954473516
"S01006610",6,1.90985931710274
"S01006611",7,2.22816920328654
"S01006612",1,0.318309886183791
"S01006613",3,0.954929658551372
"S01006614",5,1.59154943091895
"S01006615",0,0
"S01006616",6,1.90985931710274
"S01006617",7,2.22816920328654
"S01006618",7,2.22816920328654
"S01006619",7,2.22816920328654
"S01006620",10,3.18309886183791
"S01006621",9,2.86478897565412
"S01006622",8,2.54647908947033
"S01006623",5,1.59154943091895
"S01006624",29,9.23098669932993
"S01006625",18,5.72957795130823
"S01006626",23,7.32112738222719
"S01006627",24,7.63943726841098
"S01006628",48,15.278874536822
"S01006629",19,6.04788783749202
"S01006630",13,4.13802852038928
"S01006631",7,2.22816920328654
"S01006632",19,6.04788783749202
"S01006633",17,5.41126806512444
"S01006634",15,4.77464829275686
"S01006635",16,5.09295817894065
"S01006636",7,2.22816920328654
"S01006637",175,55.7042300821634
"S01006638",164,52.2028213341417
"S01006639",221,70.3464848466177
"S01006640",106,33.7408479354818
"S01006641",109,34.6957775940332
"S01006642",164,52.2028213341417
"S01006643",117,37.2422566835035
"S01006644",47,14.9605646506382
