"CODE","2000alcoholTOTAL2016count","2000alcoholTOTAL2016density"
"S01006506",17,1.35281701628111
"S01006507",15,1.19366207318922
"S01006508",16,1.27323954473516
"S01006509",16,1.27323954473516
"S01006510",17,1.35281701628111
"S01006511",17,1.35281701628111
"S01006512",6,0.477464829275686
"S01006513",2,0.159154943091895
"S01006514",10,0.795774715459477
"S01006515",2,0.159154943091895
"S01006516",6,0.477464829275686
"S01006517",10,0.795774715459477
"S01006518",9,0.716197243913529
"S01006519",10,0.795774715459477
"S01006520",7,0.557042300821634
"S01006521",23,1.8302818455568
"S01006522",14,1.11408460164327
"S01006523",14,1.11408460164327
"S01006524",13,1.03450713009732
"S01006525",10,0.795774715459477
"S01006526",32,2.54647908947033
"S01006527",32,2.54647908947033
"S01006528",35,2.78521150410817
"S01006529",81,6.44577519522176
"S01006530",46,3.66056369111359
"S01006531",38,3.02394391874601
"S01006532",150,11.9366207318922
"S01006533",101,8.03732462614071
"S01006534",217,17.2683113254706
"S01006535",312,24.8281711223357
"S01006536",381,30.3190166590061
"S01006537",39,3.10352139029196
"S01006538",36,2.86478897565412
"S01006539",91,7.24154991068124
"S01006540",56,4.45633840657307
"S01006541",49,3.89929610575144
"S01006542",39,3.10352139029196
"S01006543",35,2.78521150410817
"S01006544",70,5.57042300821634
"S01006545",87,6.92324002449745
"S01006546",51,4.05845104884333
"S01006547",27,2.14859173174059
"S01006548",35,2.78521150410817
"S01006549",56,4.45633840657307
"S01006550",39,3.10352139029196
"S01006551",32,2.54647908947033
"S01006552",38,3.02394391874601
"S01006553",48,3.81971863420549
"S01006554",57,4.53591587811902
"S01006555",38,3.02394391874601
"S01006556",46,3.66056369111359
"S01006557",29,2.30774667483248
"S01006558",395,31.4331012606493
"S01006559",358,28.4887348134493
"S01006560",284,22.6000019190491
"S01006561",218,17.3478887970166
"S01006562",66,5.25211312203255
"S01006563",264,21.0084524881302
"S01006564",415,33.0246506915683
"S01006565",431,34.2978902363034
"S01006566",410,32.6267633338385
"S01006567",414,32.9450732200223
"S01006568",403,32.0697210330169
"S01006569",403,32.0697210330169
"S01006570",403,32.0697210330169
"S01006571",393,31.2739463175574
"S01006572",137,10.9021136017948
"S01006573",277,22.0429596182275
"S01006574",249,19.814790414941
"S01006575",223,17.7457761547463
"S01006576",333,26.4992980248006
"S01006577",323,25.7035233093411
"S01006578",389,30.9556364313736
"S01006579",403,32.0697210330169
"S01006580",364,28.966199642725
"S01006581",148,11.7774657888003
"S01006582",421,33.502115520844
"S01006583",405,32.2288759761088
"S01006584",409,32.5471858622926
"S01006585",413,32.8654957484764
"S01006586",432,34.3774677078494
"S01006587",416,33.1042281631142
"S01006588",423,33.6612704639359
"S01006589",418,33.2633831062061
"S01006590",418,33.2633831062061
"S01006591",415,33.0246506915683
"S01006592",395,31.4331012606493
"S01006593",413,32.8654957484764
"S01006594",381,30.3190166590061
"S01006595",396,31.5126787321953
"S01006596",399,31.7514111468331
"S01006597",397,31.5922562037412
"S01006598",373,29.6823968866385
"S01006599",124,9.86760647169751
"S01006600",280,22.2816920328653
"S01006601",358,28.4887348134493
"S01006602",371,29.5232419435466
"S01006603",19,1.51197195937301
"S01006604",39,3.10352139029196
"S01006605",39,3.10352139029196
"S01006606",54,4.29718346348117
"S01006607",51,4.05845104884333
"S01006608",10,0.795774715459477
"S01006609",29,2.30774667483248
"S01006610",27,2.14859173174059
"S01006611",23,1.8302818455568
"S01006612",19,1.51197195937301
"S01006613",10,0.795774715459477
"S01006614",10,0.795774715459477
"S01006615",10,0.795774715459477
"S01006616",10,0.795774715459477
"S01006617",10,0.795774715459477
"S01006618",10,0.795774715459477
"S01006619",10,0.795774715459477
"S01006620",10,0.795774715459477
"S01006621",13,1.03450713009732
"S01006622",12,0.954929658551372
"S01006623",33,2.62605656101627
"S01006624",348,27.6929600979898
"S01006625",309,24.5894387076978
"S01006626",339,26.9767628540763
"S01006627",335,26.6584529678925
"S01006628",371,29.5232419435466
"S01006629",288,22.9183118052329
"S01006630",157,12.4936630327138
"S01006631",150,11.9366207318922
"S01006632",270,21.4859173174059
"S01006633",134,10.663381187157
"S01006634",155,12.3345080896219
"S01006635",208,16.5521140815571
"S01006636",78,6.20704278058392
"S01006637",402,31.990143561471
"S01006638",401,31.910566089925
"S01006639",414,32.9450732200223
"S01006640",387,30.7964814882817
"S01006641",392,31.1943688460115
"S01006642",408,32.4676083907466
"S01006643",392,31.1943688460115
"S01006644",355,28.2500023988114
"S01006645",418,33.2633831062061
"S01006646",426,33.9000028785737
"S01006647",418,33.2633831062061
"S01006648",431,34.2978902363034
"S01006649",423,33.6612704639359
"S01006650",400,31.8309886183791
"S01006651",414,32.9450732200223
"S01006652",411,32.7063408053845
"S01006653",341,27.1359177971682
"S01006654",241,19.1781706425734
"S01006655",377,30.0007067728223
"S01006656",408,32.4676083907466
"S01006657",283,22.5204244475032
"S01006658",408,32.4676083907466
"S01006659",388,30.8760589598277
"S01006660",166,13.2098602766273
"S01006661",351,27.9316925126276
"S01006662",171,13.6077476343571
"S01006663",333,26.4992980248006
"S01006664",380,30.2394391874601
"S01006665",378,30.0802842443682
"S01006666",101,8.03732462614071
"S01006667",159,12.6528179758057
"S01006668",291,23.1570442198708
"S01006669",137,10.9021136017948
"S01006670",318,25.3056359516114
"S01006671",68,5.41126806512444
"S01006672",107,8.5147894554164
"S01006673",93,7.40070485377313
"S01006674",86,6.8436625529515
"S01006675",90,7.16197243913529
"S01006676",87,6.92324002449745
"S01006677",109,8.6739443985083
"S01006678",77,6.12746530903797
"S01006679",67,5.33169059357849
"S01006680",72,5.72957795130823
"S01006681",54,4.29718346348117
"S01006682",83,6.60493013831366
"S01006683",108,8.59436692696235
"S01006684",82,6.52535266676771
"S01006685",55,4.37676093502712
"S01006686",61,4.85422576430281
"S01006687",62,4.93380323584876
"S01006688",87,6.92324002449745
"S01006689",96,7.63943726841098
"S01006690",83,6.60493013831366
"S01006691",184,14.6422547644544
"S01006692",123,9.78802900015156
"S01006693",63,5.0133807073947
"S01006694",65,5.1725356504866
"S01006695",85,6.76408508140555
"S01006696",75,5.96831036594608
"S01006697",80,6.36619772367581
"S01006698",69,5.49084553667039
"S01006699",100,7.95774715459477
"S01006700",122,9.70845152860562
"S01006701",38,3.02394391874601
"S01006702",43,3.42183127647575
"S01006703",40,3.18309886183791
"S01006704",37,2.94436644720006
"S01006705",45,3.58098621956765
"S01006706",45,3.58098621956765
"S01006707",52,4.13802852038928
"S01006708",34,2.70563403256222
"S01006709",32,2.54647908947033
"S01006710",30,2.38732414637843
"S01006711",33,2.62605656101627
"S01006712",37,2.94436644720006
"S01006713",40,3.18309886183791
"S01006714",60,4.77464829275686
"S01006715",56,4.45633840657307
"S01006716",58,4.61549334966497
"S01006717",48,3.81971863420549
"S01006718",69,5.49084553667039
"S01006719",46,3.66056369111359
"S01006720",47,3.74014116265954
"S01006721",52,4.13802852038928
"S01006722",52,4.13802852038928
"S01006723",46,3.66056369111359
"S01006724",53,4.21760599193523
"S01006725",54,4.29718346348117
"S01006726",56,4.45633840657307
"S01006727",52,4.13802852038928
"S01006728",45,3.58098621956765
"S01006729",59,4.69507082121091
"S01006730",47,3.74014116265954
"S01006731",42,3.3422538049298
"S01006732",1,0.0795774715459477
"S01006733",4,0.318309886183791
"S01006734",3,0.238732414637843
"S01006735",4,0.318309886183791
"S01006736",4,0.318309886183791
"S01006737",4,0.318309886183791
"S01006738",34,2.70563403256222
"S01006739",39,3.10352139029196
"S01006740",28,2.22816920328654
"S01006741",25,1.98943678864869
"S01006742",25,1.98943678864869
"S01006743",38,3.02394391874601
"S01006744",28,2.22816920328654
"S01006745",26,2.06901426019464
"S01006746",24,1.90985931710274
"S01006747",22,1.75070437401085
"S01006748",27,2.14859173174059
"S01006749",20,1.59154943091895
"S01006750",15,1.19366207318922
"S01006751",18,1.43239448782706
"S01006752",21,1.6711269024649
"S01006753",23,1.8302818455568
