"CODE","1600alcoholBoth2012count","1600alcoholBoth2012density"
"S01006506",6,0.746038795743259
"S01006507",5,0.621698996452716
"S01006508",5,0.621698996452716
"S01006509",5,0.621698996452716
"S01006510",5,0.621698996452716
"S01006511",6,0.746038795743259
"S01006512",0,0
"S01006513",0,0
"S01006514",2,0.248679598581086
"S01006515",0,0
"S01006516",0,0
"S01006517",3,0.37301939787163
"S01006518",2,0.248679598581086
"S01006519",3,0.37301939787163
"S01006520",2,0.248679598581086
"S01006521",7,0.870378595033803
"S01006522",4,0.497359197162173
"S01006523",6,0.746038795743259
"S01006524",4,0.497359197162173
"S01006525",3,0.37301939787163
"S01006526",7,0.870378595033803
"S01006527",8,0.994718394324346
"S01006528",10,1.24339799290543
"S01006529",12,1.49207759148652
"S01006530",12,1.49207759148652
"S01006531",11,1.36773779219598
"S01006532",23,2.85981538368249
"S01006533",19,2.36245618652032
"S01006534",31,3.85453377800684
"S01006535",43,5.34661136949336
"S01006536",75,9.32548494679074
"S01006537",10,1.24339799290543
"S01006538",9,1.11905819361489
"S01006539",17,2.11377658793923
"S01006540",15,1.86509698935815
"S01006541",11,1.36773779219598
"S01006542",8,0.994718394324346
"S01006543",9,1.11905819361489
"S01006544",17,2.11377658793923
"S01006545",18,2.23811638722978
"S01006546",11,1.36773779219598
"S01006547",5,0.621698996452716
"S01006548",7,0.870378595033803
"S01006549",14,1.74075719006761
"S01006550",11,1.36773779219598
"S01006551",9,1.11905819361489
"S01006552",10,1.24339799290543
"S01006553",14,1.74075719006761
"S01006554",11,1.36773779219598
"S01006555",10,1.24339799290543
"S01006556",12,1.49207759148652
"S01006557",7,0.870378595033803
"S01006558",64,7.95774715459477
"S01006559",54,6.71434916168933
"S01006560",38,4.72491237304064
"S01006561",21,2.61113578510141
"S01006562",13,1.61641739077706
"S01006563",29,3.60585417942575
"S01006564",106,13.1800187247976
"S01006565",104,12.9313391262165
"S01006566",103,12.806999326926
"S01006567",105,13.055678925507
"S01006568",100,12.4339799290543
"S01006569",81,10.071523742534
"S01006570",76,9.44982474608129
"S01006571",70,8.70378595033803
"S01006572",19,2.36245618652032
"S01006573",41,5.09793177091227
"S01006574",38,4.72491237304064
"S01006575",36,4.47623277445956
"S01006576",50,6.21698996452716
"S01006577",47,5.84397056665553
"S01006578",83,10.3202033411151
"S01006579",96,11.9366207318922
"S01006580",63,7.83340735530422
"S01006581",24,2.98415518297304
"S01006582",110,13.6773779219598
"S01006583",108,13.4286983233787
"S01006584",108,13.4286983233787
"S01006585",108,13.4286983233787
"S01006586",109,13.5530381226692
"S01006587",112,13.9260575205408
"S01006588",112,13.9260575205408
"S01006589",107,13.3043585240881
"S01006590",109,13.5530381226692
"S01006591",108,13.4286983233787
"S01006592",102,12.6826595276354
"S01006593",108,13.4286983233787
"S01006594",80,9.94718394324346
"S01006595",104,12.9313391262165
"S01006596",105,13.055678925507
"S01006597",100,12.4339799290543
"S01006598",85,10.5688829396962
"S01006599",15,1.86509698935815
"S01006600",34,4.22755317587847
"S01006601",68,8.45510635175694
"S01006602",80,9.94718394324346
"S01006603",4,0.497359197162173
"S01006604",7,0.870378595033803
"S01006605",8,0.994718394324346
"S01006606",10,1.24339799290543
"S01006607",8,0.994718394324346
"S01006608",2,0.248679598581086
"S01006609",4,0.497359197162173
"S01006610",5,0.621698996452716
"S01006611",5,0.621698996452716
"S01006612",4,0.497359197162173
"S01006613",2,0.248679598581086
"S01006614",2,0.248679598581086
"S01006615",2,0.248679598581086
"S01006616",2,0.248679598581086
"S01006617",2,0.248679598581086
"S01006618",2,0.248679598581086
"S01006619",3,0.37301939787163
"S01006620",3,0.37301939787163
"S01006621",3,0.37301939787163
"S01006622",3,0.37301939787163
"S01006623",3,0.37301939787163
"S01006624",69,8.57944615104748
"S01006625",29,3.60585417942575
"S01006626",42,5.22227157020282
"S01006627",53,6.59000936239879
"S01006628",84,10.4445431404056
"S01006629",19,2.36245618652032
"S01006630",12,1.49207759148652
"S01006631",13,1.61641739077706
"S01006632",31,3.85453377800684
"S01006633",11,1.36773779219598
"S01006634",10,1.24339799290543
"S01006635",19,2.36245618652032
"S01006636",8,0.994718394324346
"S01006637",99,12.3096401297638
"S01006638",98,12.1853003304732
"S01006639",101,12.5583197283449
"S01006640",89,11.0662421368583
"S01006641",87,10.8175625382773
"S01006642",101,12.5583197283449
"S01006643",93,11.5636013340205
"S01006644",74,9.2011451475002
"S01006645",107,13.3043585240881
"S01006646",109,13.5530381226692
"S01006647",105,13.055678925507
"S01006648",106,13.1800187247976
"S01006649",100,12.4339799290543
"S01006650",76,9.44982474608129
"S01006651",86,10.6932227389867
"S01006652",96,11.9366207318922
"S01006653",29,3.60585417942575
"S01006654",24,2.98415518297304
"S01006655",43,5.34661136949336
"S01006656",106,13.1800187247976
"S01006657",26,3.23283478155412
"S01006658",78,9.69850434466237
"S01006659",54,6.71434916168933
"S01006660",26,3.23283478155412
"S01006661",42,5.22227157020282
"S01006662",27,3.35717458084467
"S01006663",42,5.22227157020282
"S01006664",59,7.33604815814205
"S01006665",63,7.83340735530422
"S01006666",13,1.61641739077706
"S01006667",18,2.23811638722978
"S01006668",44,5.4709511687839
"S01006669",19,2.36245618652032
"S01006670",54,6.71434916168933
"S01006671",15,1.86509698935815
"S01006672",17,2.11377658793923
"S01006673",15,1.86509698935815
"S01006674",14,1.74075719006761
"S01006675",19,2.36245618652032
"S01006676",22,2.73547558439195
"S01006677",19,2.36245618652032
"S01006678",17,2.11377658793923
"S01006679",13,1.61641739077706
"S01006680",12,1.49207759148652
"S01006681",9,1.11905819361489
"S01006682",13,1.61641739077706
"S01006683",20,2.48679598581086
"S01006684",14,1.74075719006761
"S01006685",10,1.24339799290543
"S01006686",12,1.49207759148652
"S01006687",10,1.24339799290543
"S01006688",11,1.36773779219598
"S01006689",14,1.74075719006761
"S01006690",12,1.49207759148652
"S01006691",22,2.73547558439195
"S01006692",17,2.11377658793923
"S01006693",10,1.24339799290543
"S01006694",9,1.11905819361489
"S01006695",16,1.98943678864869
"S01006696",17,2.11377658793923
"S01006697",17,2.11377658793923
"S01006698",9,1.11905819361489
"S01006699",14,1.74075719006761
"S01006700",17,2.11377658793923
"S01006701",10,1.24339799290543
"S01006702",10,1.24339799290543
"S01006703",9,1.11905819361489
"S01006704",9,1.11905819361489
"S01006705",9,1.11905819361489
"S01006706",10,1.24339799290543
"S01006707",10,1.24339799290543
"S01006708",9,1.11905819361489
"S01006709",7,0.870378595033803
"S01006710",4,0.497359197162173
"S01006711",4,0.497359197162173
"S01006712",8,0.994718394324346
"S01006713",10,1.24339799290543
"S01006714",10,1.24339799290543
"S01006715",10,1.24339799290543
