"CODE","2000alcoholTOTAL2012count","2000alcoholTOTAL2012density"
"S01006659",376,29.9211293012763
"S01006660",162,12.8915503904435
"S01006661",315,25.0669035369735
"S01006662",165,13.1302828050814
"S01006663",299,23.7936639922384
"S01006664",369,29.3640870004547
"S01006665",367,29.2049320573628
"S01006666",99,7.87816968304882
"S01006667",157,12.4936630327138
"S01006668",260,20.6901426019464
"S01006669",134,10.663381187157
"S01006670",301,23.9528189353302
"S01006671",65,5.1725356504866
"S01006672",102,8.11690209768666
"S01006673",85,6.76408508140555
"S01006674",81,6.44577519522176
"S01006675",89,7.08239496758934
"S01006676",87,6.92324002449745
"S01006677",113,8.99225428469209
"S01006678",74,5.88873289440013
"S01006679",64,5.09295817894065
"S01006680",70,5.57042300821634
"S01006681",50,3.97887357729738
"S01006682",83,6.60493013831366
"S01006683",112,8.91267681314614
"S01006684",81,6.44577519522176
"S01006685",50,3.97887357729738
"S01006686",56,4.45633840657307
"S01006687",58,4.61549334966497
"S01006688",84,6.6845076098596
"S01006689",101,8.03732462614071
"S01006690",83,6.60493013831366
"S01006691",179,14.2443674067246
"S01006692",128,10.1859163578813
"S01006693",63,5.0133807073947
"S01006694",66,5.25211312203255
"S01006695",83,6.60493013831366
"S01006696",71,5.65000047976228
"S01006697",78,6.20704278058392
"S01006698",69,5.49084553667039
"S01006699",101,8.03732462614071
"S01006700",125,9.94718394324346
"S01006701",35,2.78521150410817
"S01006702",42,3.3422538049298
"S01006703",39,3.10352139029196
"S01006704",34,2.70563403256222
"S01006705",44,3.5014087480217
"S01006706",47,3.74014116265954
"S01006707",53,4.21760599193523
"S01006708",31,2.46690161792438
"S01006709",30,2.38732414637843
"S01006710",27,2.14859173174059
"S01006711",29,2.30774667483248
"S01006712",34,2.70563403256222
"S01006713",37,2.94436644720006
"S01006714",58,4.61549334966497
"S01006715",53,4.21760599193523
"S01006716",57,4.53591587811902
"S01006717",46,3.66056369111359
"S01006718",64,5.09295817894065
"S01006719",41,3.26267633338385
"S01006720",42,3.3422538049298
"S01006721",48,3.81971863420549
"S01006722",51,4.05845104884333
"S01006723",43,3.42183127647575
"S01006724",48,3.81971863420549
"S01006725",50,3.97887357729738
"S01006726",51,4.05845104884333
"S01006727",47,3.74014116265954
"S01006728",40,3.18309886183791
"S01006729",55,4.37676093502712
"S01006730",41,3.26267633338385
"S01006731",36,2.86478897565412
"S01006732",1,0.0795774715459477
"S01006733",2,0.159154943091895
"S01006734",2,0.159154943091895
"S01006735",2,0.159154943091895
"S01006736",2,0.159154943091895
"S01006737",2,0.159154943091895
"S01006738",30,2.38732414637843
"S01006739",36,2.86478897565412
"S01006740",24,1.90985931710274
"S01006741",22,1.75070437401085
"S01006742",21,1.6711269024649
"S01006743",33,2.62605656101627
"S01006744",25,1.98943678864869
"S01006745",23,1.8302818455568
"S01006746",21,1.6711269024649
"S01006747",20,1.59154943091895
"S01006748",23,1.8302818455568
"S01006749",17,1.35281701628111
"S01006750",15,1.19366207318922
"S01006751",15,1.19366207318922
"S01006752",17,1.35281701628111
"S01006753",19,1.51197195937301
"S01006754",21,1.6711269024649
"S01006755",17,1.35281701628111
"S01006756",62,4.93380323584876
"S01006757",33,2.62605656101627
"S01006758",37,2.94436644720006
"S01006759",45,3.58098621956765
"S01006760",32,2.54647908947033
"S01006761",27,2.14859173174059
"S01006762",10,0.795774715459477
"S01006763",8,0.636619772367581
"S01006764",10,0.795774715459477
"S01006765",7,0.557042300821634
"S01006766",6,0.477464829275686
"S01006767",19,1.51197195937301
"S01006768",34,2.70563403256222
"S01006769",21,1.6711269024649
"S01006770",22,1.75070437401085
"S01006771",18,1.43239448782706
"S01006772",25,1.98943678864869
"S01006773",15,1.19366207318922
"S01006774",12,0.954929658551372
"S01006775",60,4.77464829275686
"S01006776",52,4.13802852038928
"S01006777",38,3.02394391874601
"S01006778",43,3.42183127647575
"S01006779",45,3.58098621956765
"S01006780",51,4.05845104884333
"S01006781",32,2.54647908947033
"S01006782",32,2.54647908947033
"S01006783",39,3.10352139029196
"S01006784",40,3.18309886183791
"S01006785",12,0.954929658551372
"S01006786",17,1.35281701628111
"S01006787",23,1.8302818455568
"S01006788",11,0.875352187005424
"S01006789",19,1.51197195937301
"S01006790",19,1.51197195937301
"S01006791",2,0.159154943091895
"S01006792",2,0.159154943091895
"S01006793",13,1.03450713009732
"S01006794",7,0.557042300821634
"S01006795",8,0.636619772367581
"S01006796",7,0.557042300821634
"S01006797",7,0.557042300821634
"S01006798",1,0.0795774715459477
"S01006799",8,0.636619772367581
"S01006800",0,0
"S01006801",7,0.557042300821634
"S01006802",4,0.318309886183791
"S01006803",7,0.557042300821634
"S01006804",7,0.557042300821634
"S01006805",7,0.557042300821634
"S01006806",1,0.0795774715459477
"S01006807",0,0
"S01006808",2,0.159154943091895
"S01006809",2,0.159154943091895
"S01006810",3,0.238732414637843
"S01006811",0,0
"S01006812",1,0.0795774715459477
"S01006813",10,0.795774715459477
"S01006814",10,0.795774715459477
"S01006815",10,0.795774715459477
"S01006816",10,0.795774715459477
"S01006817",8,0.636619772367581
"S01006818",1,0.0795774715459477
"S01006819",0,0
"S01006820",5,0.397887357729738
"S01006821",1,0.0795774715459477
"S01006822",0,0
"S01006823",34,2.70563403256222
"S01006824",34,2.70563403256222
"S01006825",34,2.70563403256222
"S01006826",32,2.54647908947033
"S01006827",34,2.70563403256222
"S01006828",33,2.62605656101627
"S01006829",33,2.62605656101627
"S01006830",29,2.30774667483248
"S01006831",34,2.70563403256222
"S01006832",34,2.70563403256222
"S01006833",34,2.70563403256222
"S01006834",29,2.30774667483248
"S01006835",34,2.70563403256222
"S01006836",34,2.70563403256222
"S01006837",29,2.30774667483248
"S01006838",29,2.30774667483248
"S01006839",6,0.477464829275686
"S01006840",6,0.477464829275686
"S01006841",6,0.477464829275686
"S01006842",11,0.875352187005424
"S01006843",12,0.954929658551372
"S01006844",12,0.954929658551372
"S01006845",11,0.875352187005424
"S01006846",11,0.875352187005424
"S01006847",11,0.875352187005424
"S01006848",3,0.238732414637843
"S01006849",10,0.795774715459477
"S01006850",10,0.795774715459477
"S01006851",10,0.795774715459477
"S01006852",9,0.716197243913529
"S01006853",4,0.318309886183791
"S01006854",2,0.159154943091895
"S01006855",0,0
"S01006856",2,0.159154943091895
"S01006857",0,0
"S01006858",0,0
"S01006859",25,1.98943678864869
"S01006860",25,1.98943678864869
"S01006861",11,0.875352187005424
"S01006862",25,1.98943678864869
"S01006863",23,1.8302818455568
"S01006864",23,1.8302818455568
