"CODE","4000alcoholOff2016count","4000alcoholOff2016density"
"S01006506",5,0.0994718394324346
"S01006507",5,0.0994718394324346
"S01006508",5,0.0994718394324346
"S01006509",5,0.0994718394324346
"S01006510",5,0.0994718394324346
"S01006511",7,0.139260575205408
"S01006512",5,0.0994718394324346
"S01006513",10,0.198943678864869
"S01006514",7,0.139260575205408
"S01006515",10,0.198943678864869
"S01006516",10,0.198943678864869
"S01006517",25,0.497359197162173
"S01006518",10,0.198943678864869
"S01006519",12,0.238732414637843
"S01006520",8,0.159154943091895
"S01006521",57,1.13397896952975
"S01006522",38,0.755985979686503
"S01006523",31,0.616725404481094
"S01006524",23,0.457570461389199
"S01006525",17,0.338204254070278
"S01006526",85,1.69102127035139
"S01006527",85,1.69102127035139
"S01006528",96,1.90985931710274
"S01006529",126,2.50669035369735
"S01006530",108,2.14859173174059
"S01006531",97,1.92975368498923
"S01006532",137,2.72552840044871
"S01006533",138,2.74542276833519
"S01006534",142,2.82500023988114
"S01006535",141,2.80510587199466
"S01006536",152,3.02394391874601
"S01006537",104,2.06901426019464
"S01006538",104,2.06901426019464
"S01006539",136,2.70563403256222
"S01006540",120,2.38732414637843
"S01006541",117,2.32764104271897
"S01006542",100,1.98943678864869
"S01006543",87,1.73081000612436
"S01006544",152,3.02394391874601
"S01006545",142,2.82500023988114
"S01006546",134,2.66584529678925
"S01006547",78,1.55176069514598
"S01006548",90,1.79049310978382
"S01006549",141,2.80510587199466
"S01006550",113,2.24806357117302
"S01006551",88,1.75070437401085
"S01006552",119,2.36742977849194
"S01006553",141,2.80510587199466
"S01006554",147,2.92447207931358
"S01006555",112,2.22816920328654
"S01006556",134,2.66584529678925
"S01006557",78,1.55176069514598
"S01006558",168,3.3422538049298
"S01006559",164,3.26267633338385
"S01006560",165,3.28257070127034
"S01006561",164,3.26267633338385
"S01006562",163,3.24278196549737
"S01006563",167,3.32235943704332
"S01006564",163,3.24278196549737
"S01006565",164,3.26267633338385
"S01006566",168,3.3422538049298
"S01006567",165,3.28257070127034
"S01006568",166,3.30246506915683
"S01006569",167,3.32235943704332
"S01006570",165,3.28257070127034
"S01006571",162,3.22288759761088
"S01006572",165,3.28257070127034
"S01006573",164,3.26267633338385
"S01006574",162,3.22288759761088
"S01006575",153,3.0438382866325
"S01006576",158,3.14331012606493
"S01006577",163,3.24278196549737
