"CODE","4000alcoholOff2012count","4000alcoholOff2012density"
"S01006506",4,0.0795774715459477
"S01006507",4,0.0795774715459477
"S01006508",4,0.0795774715459477
"S01006509",4,0.0795774715459477
"S01006510",4,0.0795774715459477
"S01006511",5,0.0994718394324346
"S01006512",4,0.0795774715459477
"S01006513",10,0.198943678864869
"S01006514",5,0.0994718394324346
"S01006515",10,0.198943678864869
"S01006516",10,0.198943678864869
"S01006517",28,0.557042300821634
"S01006518",12,0.238732414637843
"S01006519",16,0.318309886183791
"S01006520",10,0.198943678864869
"S01006521",60,1.19366207318922
"S01006522",39,0.77588034757299
"S01006523",34,0.676408508140555
"S01006524",24,0.477464829275686
"S01006525",18,0.358098621956765
"S01006526",87,1.73081000612436
"S01006527",89,1.77059874189734
"S01006528",100,1.98943678864869
"S01006529",125,2.48679598581086
"S01006530",111,2.20827483540005
"S01006531",101,2.00933115653518
"S01006532",134,2.66584529678925
"S01006533",135,2.68573966467573
"S01006534",141,2.80510587199466
"S01006535",139,2.76531713622168
"S01006536",147,2.92447207931358
"S01006537",106,2.10880299596761
"S01006538",103,2.04911989230815
"S01006539",134,2.66584529678925
"S01006540",121,2.40721851426492
"S01006541",119,2.36742977849194
"S01006542",101,2.00933115653518
"S01006543",92,1.8302818455568
"S01006544",150,2.98415518297304
"S01006545",140,2.78521150410817
"S01006546",131,2.60616219312979
"S01006547",79,1.57165506303247
"S01006548",93,1.85017621344328
"S01006549",141,2.80510587199466
"S01006550",115,2.287852306946
"S01006551",91,1.81038747767031
"S01006552",120,2.38732414637843
"S01006553",139,2.76531713622168
"S01006554",143,2.84489460776763
"S01006555",113,2.24806357117302
"S01006556",134,2.66584529678925
"S01006557",80,1.59154943091895
"S01006558",161,3.20299322972439
"S01006559",157,3.12341575817845
"S01006560",158,3.14331012606493
"S01006561",157,3.12341575817845
"S01006562",153,3.0438382866325
"S01006563",160,3.18309886183791
"S01006564",157,3.12341575817845
"S01006565",158,3.14331012606493
"S01006566",161,3.20299322972439
"S01006567",159,3.16320449395142
"S01006568",160,3.18309886183791
"S01006569",160,3.18309886183791
